headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
"Fraternity Brothers Balk at a $515,000 Party for Defending the Flag",2024-09-02 07:00:56+00:00,,Chapel Hill (NC),"Pro-Palestinian Campus Protests (2023- ); Flags, Emblems and Insignia; Israel-Gaza War (2023- ); Colleges and Universities; Fraternities and Sororities; Demonstrations, Protests and Riots; Presidential Election of 2024; Philanthropy; Conservatism (US Politics)",University of North Carolina; GoFundMe; Republican Party; Students for Justice in Palestine,https://www.nytimes.com/2024/09/02/us/unc-israel-gaza-protests-party-alpha-epsilon-pi.html,"After students at the University of North Carolina shielded a U.S. flag from protesters, admirers raised money to throw a “rager” in their honor. Some didn’t want it.",1202
Biden Seeks Elusive Low Profile as a Turbulent Summer Winds to a Close,2024-09-02 09:03:32+00:00,"Biden, Joseph R Jr",Rehoboth Beach (Del),Presidential Election of 2024; United States Politics and Government; Beaches; Summer (Season); Israel-Gaza War (2023- ); Content Type: Personal Profile,,https://www.nytimes.com/2024/09/02/us/politics/biden-rehoboth-beach-delaware-vacation.html,"The president returned to his refuge in Rehoboth Beach, Del., and hardly emerged as his job continued apace. Locals understood, but said they missed getting ice cream with him.",1065
‘Moving in the Dark’: Hamas Documents Show Tunnel Battle Strategy,2024-09-02 09:05:01+00:00,"Sinwar, Yehya; Deif, Muhammad",Gaza Strip; Khan Younis (Gaza Strip); Israel,Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; Bridges and Tunnels,Hamas,https://www.nytimes.com/2024/09/02/world/europe/hamas-tunnels-war-documents.html,"Hamas leaders spent years developing an underground warfare plan. Records from the battlefield show the group’s preparations, including blast doors to protect against Israeli bombs and soldiers.",1472
"I’m a College President, and I Hope My Campus Is Even More Political This Year",2024-09-02 09:05:10+00:00,,,Israel-Gaza War (2023- ); Colleges and Universities; Pro-Palestinian Campus Protests (2023- ); Freedom of Speech and Expression; Democracy (Theory and Philosophy),Wesleyan University,https://www.nytimes.com/2024/09/02/opinion/college-president-campus-political.html,Higher education should be tolerant but never neutral.,1078
"Histadrut, the Labor Union Behind Israel’s Strike, Has Long History of Influence",2024-09-02 11:02:52+00:00,"Ben-Gurion, David",Israel,Organized Labor; Israel-Gaza War (2023- ); Strikes,Histadrut,https://www.nytimes.com/2024/09/02/world/middleeast/israel-labor-union-strike.html,"The union, which predates Israel’s founding, led a strike last year that helped force Prime Minister Benjamin Netanyahu to suspend a plan to overhaul the judiciary.",357
Biden Says Netanyahu is Not Doing Enough to Free Hostages in Gaza,2024-09-02 14:53:56+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin; Sinwar, Yehya",Gaza Strip; Israel,Israel-Gaza War (2023- ); Kidnapping and Hostages; United States International Relations; Defense and Military Forces,Hamas,https://www.nytimes.com/2024/09/02/world/middleeast/biden-netanyahu-hostage-ceasefire-deal-israel.html,President Biden and Prime Minister Benjamin Netanyahu of Israel are at odds once again as negotiations over a cease-fire and hostage release deal drag on.,935
U.K. Suspends Some Arms Sales to Israel,2024-09-02 16:48:36+00:00,"Lammy, David",Great Britain; Israel,Israel-Gaza War (2023- ); War and Armed Conflicts; Defense and Military Forces; Civilian Casualties,,https://www.nytimes.com/2024/09/02/world/middleeast/uk-suspends-israel-arms-sales.html,"Britain’s foreign secretary, David Lammy, said there was a “clear risk” some weapons might be used to commit “a serious violation of international humanitarian law.”",740
Thousands Gather for Funeral of Israeli American Hostage Killed in Gaza,2024-09-02 20:19:41+00:00,"Goldberg-Polin, Hersh",Jerusalem (Israel); Gaza Strip; Israel,Funerals and Memorials; Israel-Gaza War (2023- ); Kidnapping and Hostages,,https://www.nytimes.com/2024/09/02/world/middleeast/hersh-goldberg-polin-funeral-israel-hostage.html,It was reminder of the perilous situation facing dozens of remaining hostages still thought to be alive in the war-ravaged Gaza Strip.,700
Netanyahu Stands Firm on Cease-Fire Terms Amid Growing Outrage in Israel,2024-09-02 21:30:12+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr; Goldberg-Polin, Hersh",Israel; Gaza Strip,"Israel-Gaza War (2023- ); International Relations; Palestinians; Kidnapping and Hostages; Demonstrations, Protests and Riots; Shutdowns (Institutional); Strikes; Peace Process",Hamas; Labour Party (Great Britain); United Nations,https://www.nytimes.com/2024/09/02/world/middleeast/netanyahu-gaza-war-protests-hostages.html,"In his first news conference since the bodies of six killed hostages were recovered, Prime Minister Benjamin Netanyahu refused to budge on his conditions for any truce in Gaza.",1212
"Eden Yerushalmi, a Slain Israeli Hostage, Is Seen in Hamas Video",2024-09-02 21:57:13+00:00,,Israel,Kidnapping and Hostages; Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2024/09/01/world/middleeast/hamas-hostage-video-eden-yerushalmi.html,"Ms. Yerushalmi, 24, was one of six captives whose bodies the Israeli military recovered from Gaza over the weekend. It was not clear when the video was taken.",512
"As Israel’s Rifts Widen, Netanyahu Remains Defiant",2024-09-03 08:59:29+00:00,"Netanyahu, Benjamin; Gallant, Yoav",Israel; Gaza Strip,"Israel-Gaza War (2023- ); Politics and Government; Defense and Military Forces; Strikes; Demonstrations, Protests and Riots; Right-Wing Extremism and Alt-Right; Palestinians; Terrorism; Kidnapping and Hostages; Peace Process",Hamas,https://www.nytimes.com/2024/09/03/world/middleeast/netanyahu-israel-hostages-protests.html,"In strikes and protests, many Israelis are pushing their government to prioritize the release of hostages above the immediate defeat of Hamas. But Prime Minister Benjamin Netanyahu has refused to change course.",1045
Lindsey Graham: How Trump Can Improve His Chances of Winning,2024-09-03 09:03:08+00:00,"Trump, Donald J; Harris, Kamala D",Israel; Gaza Strip,Presidential Election of 2024; Illegal Immigration; Israel-Gaza War (2023- ); Hydraulic Fracturing; United States Economy; United States International Relations,,https://www.nytimes.com/2024/09/03/opinion/trump-harris-record.html,The former president can win by talking up his successes.,1154
Dozens of Hostages Remain in Gaza: What We Know,2024-09-03 10:08:19+00:00,,Israel,Israel-Gaza War (2023- ); Kidnapping and Hostages,Hamas,https://www.nytimes.com/article/hostages-in-gaza-hamas.html,"More than 60 living hostages, and the bodies of about 35 others taken captive on Oct. 7, 2023, are still in Gaza, the Israeli authorities say.",918
Video Shows Destruction in West Bank as Israeli Operation Continues,2024-09-03 11:21:09+00:00,,West Bank; Israel,Israel-Gaza War (2023- ),,https://www.nytimes.com/video/world/middleeast/100000009670447/west-bank-israeli-operation-destruction.html,"Israeli operations in the occupied West Bank entered their seventh day on Tuesday, leaving a trail of destruction.",0
"The Slain Hostages, and the Aftermath",2024-09-03 16:27:28+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin; Goldberg-Polin, Hersh; Trump, Donald J; Walz, Tim; Walz, Gwen (1966- ); Harris, Kamala D",Israel,Israel-Gaza War (2023- ); Kidnapping and Hostages; United States Politics and Government; In Vitro Fertilization; Homosexuality and Bisexuality; Presidential Election of 2024; Travel and Vacations; Colleges and Universities,Hamas; Walt Disney Company,https://www.nytimes.com/2024/09/03/opinion/israel-hostages-hamas.html,"Readers react to Biden, Netanyahu and the killing of the hostages. Also: Trump and I.V.F.; a gay-Christian alliance; reasons for joy; Disney trips; fancy dorms.",1206
"How Netanyahu Is Trying to Save Himself, Elect Trump and Defeat Harris",2024-09-03 20:19:33+00:00,"Netanyahu, Benjamin; Trump, Donald J; Harris, Kamala D; Biden, Joseph R Jr",Israel; Gaza Strip,Politics and Government; Israel-Gaza War (2023- ); Palestinians; United States International Relations,,https://www.nytimes.com/2024/09/03/opinion/netanyahu-trump-harris.html,The Israeli prime minister’s approach to Gaza and the hostages is plainly tied up in his political self-interest.,1812
A Hostage Deal Is a Poison Pill for Israel,2024-09-03 21:28:58+00:00,"Netanyahu, Benjamin; Shalit, Gilad; Sinwar, Yehya",Gaza Strip; Egypt; Israel,Israel-Gaza War (2023- ); Palestinians; Terrorism; Kidnapping and Hostages; International Relations; Politics and Government,Hamas,https://www.nytimes.com/2024/09/03/opinion/israel-hostages-gaza.html,Captives should not be ransomed at the cost of creating more hostages.,882
U.S. Charges Hamas Leaders in Oct. 7 Massacre in Israel and Other Terrorist Attacks,2024-09-03 22:25:52+00:00,"Sinwar, Yehya; Deif, Muhammad; Haniya, Ismail; Issa, Marwan; Meshal, Khaled",,Israel-Gaza War (2023- ); Terrorism; United States International Relations,Hamas; Justice Department,https://www.nytimes.com/2024/09/03/us/politics/hamas-leaders-charged-sinwar.html,"Yahya Sinwar, the group’s political chief, was charged with carrying out the attacks that resulted in the killing of at least 43 Americans. Five other Hamas senior leaders were also charged.",993
Gazans Grapple With Prospect of Israeli Presence Postwar,2024-09-04 09:04:20+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; Defense and Military Forces; Terrorism; Peace Process,Hamas,https://www.nytimes.com/2024/09/04/world/middleeast/gaza-war-cease-fire-israel.html,Some say they will reluctantly stomach a postwar Israeli military presence in the territory if that allows them to go home. Others worry about another long-term occupation.,1083
"With Hopes Frayed in Gaza Cease-Fire Talks, Mediators Plan a New Push",2024-09-04 11:20:23+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,International Relations; Israel-Gaza War (2023- ); Peace Process,Hamas,https://www.nytimes.com/2024/09/04/world/middleeast/israel-hamas-gaza-ceasefire.html,The latest proposals to bridge the remaining gaps between Israel and Hamas have yet to be finalized. Both Israel and Hamas have expressed pessimism over the prospects for an agreement.,1442
JD Vance’s Conversion to Catholicism,2024-09-04 16:28:22+00:00,"Vance, J D; Trump, Donald J",Paris (France); Barcelona (Spain),United States Politics and Government; Presidential Election of 2024; Israel-Gaza War (2023- ); Child Care; Disabilities,Roman Catholic Church; Hamas,https://www.nytimes.com/2024/09/04/opinion/jd-vance-catholic.html,Readers discuss an article about how he discovered his faith. Also: The Hamas tunnels; prioritizing child care; accessibility in Paris and Barcelona.,1185
Hamas Releases Hostage Video of Two Slain Israeli Captives,2024-09-04 20:52:09+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,"Israel-Gaza War (2023- ); Kidnapping and Hostages; Palestinians; Terrorism; Video Recordings, Downloads and Streaming; Murders, Attempted Murders and Homicides",Hamas,https://www.nytimes.com/2024/09/04/world/middleeast/hamas-hostage-videos.html,"Release of the video of Carmel Gat, 40, and Alexander Lobanov, 32, appears designed to inflame divisions in Israel.",1279
A Campus Protest Movement Seeks to Regain Momentum but Faces Hurdles,2024-09-04 21:33:55+00:00,"Clinton, Hillary Rodham",New York City,"Pro-Palestinian Campus Protests (2023- ); Colleges and Universities; Demonstrations, Protests and Riots; School Discipline (Students)",Columbia University; Cornell University; Harvard Crimson; Harvard University; University of Michigan; University of Pennsylvania,https://www.nytimes.com/2024/09/04/us/campus-protests-columbia-penn-cornell-michigan.html,"Pro-Palestinian demonstrations appeared at some U.S. campuses, but new restrictions and a new set of students may slow momentum for the type of mass protests seen in the spring.",1184
"China Woos Africa, Casting Itself as Global South’s Defender",2024-09-05 02:18:59+00:00,"Ramaphosa, Cyril; Xi Jinping",AFRICA; China; Kenya; Chad; South Africa; Tiananmen Square (Beijing),International Relations; Israel-Gaza War (2023- ); Developing Countries; Infrastructure (Public Works); Foreign Aid; Foreign Investments,"Great Hall of the People (Beijing, China)",https://www.nytimes.com/2024/09/04/world/asia/china-africa-summit.html,"More than 50 African leaders have gathered in Beijing for a summit aimed at projecting the influence of China’s leader, Xi Jinping, in the developing world.",1275
Netanyahu Is Trying to Save Himself. Will He Sink Harris?,2024-09-05 09:07:22+00:00,"Trump, Donald J; Harris, Kamala D; Netanyahu, Benjamin",Israel; Rafah (Gaza Strip); Iran,audio-neutral-informative; Palestinians; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/09/05/opinion/thomas-friedman-israel-trump-harris.html,The columnist Thomas L. Friedman explains what Netanyahu’s three key goals mean for the upcoming U.S. election.,204
"Anti-Polio Campaign in Gaza Enters New Phase, Hours After Deadly Strike",2024-09-05 21:30:13+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Kidnapping and Hostages; Poliomyelitis; Vaccination and Immunization,Hamas; Palestinian Authority,https://www.nytimes.com/2024/09/05/world/middleeast/israel-gaza-polio-airstrike.html,"As the mass vaccination campaign shifted Thursday from central to southern Gaza, an Israeli strike reportedly killed four in an area where inoculations had just concluded.",1426
"Only the First Amendment Can Protect Students, Campuses and Speech",2024-09-06 09:06:59+00:00,,United States,Colleges and Universities; Pro-Palestinian Campus Protests (2023- ); First Amendment (US Constitution); Freedom of Speech and Expression; School Discipline (Students); Anti-Semitism; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/09/06/opinion/first-amendment-campus-protest.html,Colleges and universities are democracy’s greatest arsenal. They do not need the unanimity of the graveyard.,1270
Israeli Military Withdraws From Jenin After 10-Day Raid,2024-09-06 10:10:09+00:00,,Jenin (West Bank); Israel,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties,Palestinian Authority,https://www.nytimes.com/2024/09/06/world/middleeast/jenin-west-bank-raid-israel-withdraws.html,"The operation killed 21 people, including children, and caused widespread destruction of streets, homes and businesses, according to Palestinian news media and residents.",854
The Road to a Gaza Cease-Fire Runs Through Qatar,2024-09-06 10:22:55+00:00,"Thani, Hamad bin Khalifa al-",Israel; Gaza Strip; Qatar,Israel-Gaza War (2023- ); Peace Process; Palestinians; Terrorism; Defense and Military Forces; International Relations,Hamas,https://www.nytimes.com/2024/09/06/world/middleeast/qatar-hamas-israel-ceasefire-negotiations.html,"The emirate has used its influence with Hamas to press for a truce with Israel. But “the last word is with those on the battlefield,” one expert said.",1321
Hamas’s Release of Hostage Videos Inflames Divisions in Israel,2024-09-06 11:55:10+00:00,"Netanyahu, Benjamin; Goldberg-Polin, Hersh",Israel; Gaza Strip,"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Defense and Military Forces; Peace Process; Palestinians; Terrorism; Kidnapping and Hostages; Video Recordings, Downloads and Streaming",Hamas,https://www.nytimes.com/2024/09/06/world/middleeast/hamas-hostage-videos-goldberg-polin-israel.html,The fourth recording in as many days of a hostage killed in Gaza has added to pressure on the Israeli government to reach a cease-fire deal with Hamas.,920
Vance Declines to Denounce Carlson After Interview With Holocaust Revisionist,2024-09-06 13:42:08+00:00,"Vance, J D; Carlson, Tucker",,Holocaust and the Nazi Era; Anti-Semitism; Right-Wing Extremism and Alt-Right; Presidential Election of 2024; Israel-Gaza War (2023- ); United States Politics and Government,,https://www.nytimes.com/2024/09/06/us/politics/jd-vance-tucker-carlson-darryl-cooper.html,"JD Vance’s campaign said he “doesn’t believe in guilt-by-association cancel culture” but doesn’t share the views of Tucker Carlson’s guest, who claimed the Holocaust was not premeditated genocide.",737
"Michael Lerner, 81, Is Dead; Founder of a Combative Jewish Magazine",2024-09-06 19:16:43+00:00,"Lerner, Michael (1943-2024)",Israel,Deaths (Obituaries); Magazines; Jews and Judaism; Palestinians; Writing and Writers; Books and Literature,Tikkun (Magazine),https://www.nytimes.com/2024/09/06/business/media/michael-lerner-dead.html,"His publication, Tikkun, was a leading voice for left-wing American Jews. His ideas about “the politics of meaning” were embraced by Hillary Clinton.",1214
These Americans Want Out,2024-09-06 20:26:11+00:00,,,Americans Abroad; Presidential Election of 2024; United States Politics and Government; vis-design; src-reader-callout,,https://www.nytimes.com/interactive/2024/09/06/realestate/american-voters-leave-us-politics.html,"Thousands of readers shared frustrations, fears and disappointments with American politics, and how they are able to live and work in another country.",0
"Aysenur Eygi, American Killed in the West Bank, Was a Campus Organizer",2024-09-06 21:33:58+00:00,"Eygi, Aysenur Ezgi (1998-2024)",West Bank,Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Israeli Settlements,University of Washington,https://www.nytimes.com/2024/09/06/world/middleeast/aysenur-eygi-west-bank-american.html,"Her trip to the West Bank, where she was shot on Friday, was Ms. Eygi’s latest effort in years of activism that began nearly a decade ago when was still a teenager.",989
West Bank Residents Survey Destruction as Israeli Forces Withdraw,2024-09-06 22:44:24+00:00,"Goldberg-Polin, Hersh; Eygi, Aysenur Ezgi (1998-2024)",Jenin (West Bank); Tulkarm (West Bank); Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Deaths (Fatalities); Israeli Settlements; Civilian Casualties,Hamas; Hezbollah; Palestinian Authority,https://www.nytimes.com/2024/09/06/world/middleeast/jenin-israel-withdraw-destruction.html,"A 10-day raid by Israeli troops into the occupied territory has been one of the most devastating in years, with at least 39 people killed, according to Palestinian officials.",1183
"How Telegram Became a Playground for Criminals, Extremists and Terrorists",2024-09-07 09:01:40+00:00,"Durov, Pavel Valeryevich (1984- )",,Social Media; Instant Messaging; Computers and the Internet; Rumors and Misinformation; Mobile Applications; Right-Wing Extremism and Alt-Right; Hate Speech; Terrorism; Child Pornography; Child Abuse and Neglect; Sex Crimes; Drug Abuse and Traffic; Fringe Groups and Movements; Black Markets; Censorship; Freedom of Speech and Expression; audio-neutral-informative,Telegram LLC; Hamas,https://www.nytimes.com/2024/09/07/technology/telegram-crime-terrorism.html,"Drug dealers, scammers and white nationalists openly conduct business and spread toxic speech on the platform, according to a Times analysis of more than 3.2 million Telegram messages.",3118
The Pivotal Decision That Led to a Resurgence of Polio,2024-09-07 09:02:17+00:00,,Gaza Strip; Israel,your-feed-science; Poliomyelitis; Vaccination and Immunization; Disease Rates; Epidemics; Children and Childhood; Paralysis; Israel-Gaza War (2023- ),World Health Organization,https://www.nytimes.com/2024/09/07/health/polio-vaccine-gaza-children.html,"In 2016, the global health authorities removed a type of poliovirus from the oral vaccine. The virus caused a growing number of outbreaks and has now arrived in Gaza.",1523
Israel Strikes Schools Turned Shelters in Gaza,2024-09-07 10:15:11+00:00,"Eygi, Aysenur Ezgi (1998-2024)",Israel; Gaza Strip; West Bank,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Refugees and Displaced Persons; Terrorism; Civilian Casualties; Deaths (Fatalities),Hamas,https://www.nytimes.com/2024/09/07/world/middleeast/israel-gaza-hamas-war.html,"Israel said it had launched a “precise strike” against Hamas militants operating from two school compounds in northern Gaza, as the family of a slain American lashes out at Israel.",764
"Spy Chiefs of the C.I.A. and MI6 Convene, on a Couch and for a Crowd",2024-09-07 16:45:17+00:00,"Burns, William J; Moore, Richard P (1963- )",Great Britain,Espionage and Intelligence Services; United States International Relations; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022),British Secret Intelligence Service; Central Intelligence Agency,https://www.nytimes.com/2024/09/07/world/europe/cia-mi6-russia-ukraine.html,"Appearing together publicly for the first time in the history of their agencies, the heads of the U.S. and British intelligence services discussed Ukraine’s incursion into Russia and the war in Gaza.",793
Family of American Slain in the West Bank Demands an Independent Inquiry,2024-09-07 17:52:04+00:00,"Eygi, Aysenur Ezgi (1998-2024)",Israel; West Bank,"Israeli Settlements; Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; Deaths (Fatalities); Civilian Casualties",,https://www.nytimes.com/2024/09/07/world/middleeast/american-slain-west-bank-eygi.html,"With witnesses and Palestinian officials accusing Israeli soldiers of firing the fatal shots, “an Israeli investigation is not adequate,” the family said in a statement.",590
3 Israelis Are Fatally Shot at West Bank-Jordan Border Crossing,2024-09-08 09:42:20+00:00,"Eygi, Aysenur Ezgi (1998-2024)",West Bank; Israel; Jordan; Gaza Strip,Israel-Gaza War (2023- ); Israeli Settlements; Palestinians; International Relations; Deaths (Fatalities),,https://www.nytimes.com/2024/09/08/world/middleeast/israel-gaza-hamas-war-west-bank.html,"The Allenby crossing, near the West Bank city of Jericho, has been the scene of violence in the past.",875
The Taylor Swift Endorsement Fantasy,2024-09-08 10:00:30+00:00,"Swift, Taylor; Harris, Kamala D",,Presidential Election of 2024; Endorsements; Celebrities,,https://www.nytimes.com/2024/09/08/opinion/taylor-swift-endorsement-election-harris.html,It’s seductive to think that superstars can sway elections. But we shouldn’t hope that celebrities will save us from the hard work of winning people over.,1094
Palestinian Militants in the West Bank Flex New Capabilities,2024-09-09 12:05:21+00:00,,West Bank; Israel,Israel-Gaza War (2023- ); Palestinians,Hamas; Palestinian Authority,https://www.nytimes.com/2024/09/09/world/middleeast/west-bank-attacks-israel-gaza.html,"The increased Palestinian attacks, coupled with the expansion of Israeli military raids and increased settler violence, have created a spiral of violence that analysts say is set to worsen.",1059
"Airstrikes Hit Syrian City Said to Be a Weapons Research Hub, Killing 18",2024-09-09 22:31:17+00:00,"Assad, Bashar al-; Netanyahu, Benjamin",Syria; Israel; Gaza Strip,Israel-Gaza War (2023- ); Missiles and Missile Defense Systems; Iran-Israel Proxy Conflict,Hezbollah; Hamas,https://www.nytimes.com/2024/09/09/world/middleeast/airstrikes-syria-weapons-development.html,"Syria accused Israel of carrying out the attacks in and around Masyaf, where experts say missiles and unconventional weapons are developed. Israel did not comment.",1155
Where Kamala Harris and Donald Trump Stand on the Issues,2024-09-10 00:27:37+00:00,"Trump, Donald J; Harris, Kamala D",,Presidential Election of 2024; Abortion; Global Warming; Democracy (Theory and Philosophy); United States Economy; Immigration and Emigration; Israel-Gaza War (2023- ); internal-paywall-exempt-elections-app,,https://www.nytimes.com/interactive/2024/us/politics/trump-harris-issues-election.html,"Here’s what Vice President Harris and former President Donald J. Trump have done and want to do on abortion, crime, democracy, the economy, immigration, Israel and Gaza, and Social Security and Medicare.",0
"Hostages Still Held by Hamas Are in ‘Grave Danger,’ Families Warn",2024-09-10 09:12:36+00:00,"Netanyahu, Benjamin",Israel,Israel-Gaza War (2023- ); Kidnapping and Hostages; War and Armed Conflicts,Hamas,https://www.nytimes.com/2024/09/10/world/middleeast/israel-hamas-hostages-conditions-gaza-tunnels.html,"Six hostages who were found dead in Gaza recently had been held in narrow tunnels and suffered from malnutrition, family members said, citing an Israeli military investigation.",617
"Unwilling to Be Human Shields, Some Gazans Turn Gunmen Away From Shelters",2024-09-10 09:40:43+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties,Hamas,https://www.nytimes.com/2024/09/10/world/middleeast/airstrikes-gaza-school-shelters-hamas.html,"Residents, already forced to flee their homes by intense bombardment, want to avoid becoming a target for Israeli forces hunting Hamas.",1244
Polio Shots Begin in Northern Gaza Despite Israel’s Detaining U.N. Convoy,2024-09-10 09:48:55+00:00,,Gaza Strip; Israel,Poliomyelitis; Israel-Gaza War (2023- ); Vaccination and Immunization; Humanitarian Aid,United Nations,https://www.nytimes.com/2024/09/10/world/middleeast/gaza-polio-vaccinations-un.html,The U.N. said that Israeli forces had held staff members at gunpoint for several hours. The Israeli military said that it had intelligence suggesting there were “Palestinian suspects” with the convoy.,596
"Inside Trump-Harris Debate Prep, and Israel Strikes Humanitarian Zone",2024-09-10 10:00:11+00:00,"Harris, Kamala D; Trump, Donald J",Israel,Computers and the Internet; Deaths (Fatalities); Israel-Gaza War (2023- ); Presidential Election of 2024,,https://www.nytimes.com/2024/09/10/podcasts/trump-harris-debate.html,"Plus, remembering an iconic Hollywood voice.",157
