headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Israel Knew Hamas’s Attack Plan More Than a Year Ago,2023-12-01 00:16:08+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Espionage and Intelligence Services; Terrorism; Border Barriers,Hamas,https://www.nytimes.com/2023/11/30/world/middleeast/israel-hamas-attack-intelligence.html,A blueprint reviewed by The Times laid out the attack in detail. Israeli officials dismissed it as aspirational and ignored specific warnings.,1582
Blinken Urges Israel to Take Concrete Steps to Aid Civilians as More Hostages Are Freed,2023-12-01 01:05:19+00:00,"Blinken, Antony J",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Kidnapping and Hostages; Terrorism; Palestinians; Prisons and Prisoners; Civilian Casualties; Deaths (Fatalities); Politics and Government; United States International Relations,Hamas; State Department,https://www.nytimes.com/2023/11/30/world/middleeast/israel-hamas-peace-process.html,Secretary of State Antony J. Blinken met with Israeli officials and a Palestinian leader on Thursday to seek improved conditions for Gaza’s civilians and to try to exert influence over Israel’s expected military offensive.,1122
Talks were continuing in hopes of reviving the truce.,2023-12-01 05:35:25+00:00,,,vis-video,,https://www.nytimes.com/2023/11/30/world/middleeast/israel-says-gaza-combat-has-resumed-talks-are-said-to-continue.html,"A weeklong cease-fire in the Gaza Strip collapsed on Friday morning, with both Israel and Hamas blaming the other for the breakdown of the fragile truce that had allowed for the exchange of scores of hostages and prisoners, and had briefly raised hopes for a more lasting halt to the fighting.",805
Friday Briefing,2023-12-01 05:50:12+00:00,,,,,https://www.nytimes.com/2023/12/01/briefing/hamas-document-israel-climate-darling.html,A leaked document revealing details of Hamas’s Oct. 7 plot.,1222
‘This Is Personal’: Dearborn’s Arab Americans Endure the Agony of War,2023-12-01 10:00:49+00:00,"Hammoud, Abdullah",Dearborn (Mich); Israel; Gaza Strip,Palestinian-Americans; ARAB-AMERICANS; Muslim Americans; Discrimination; Israel-Gaza War (2023- ); Palestinians,Hamas,https://www.nytimes.com/2023/12/01/us/israel-hamas-war-dearborn-muslims.html,"“We are feeling everything happening every day,” Abdullah Hammoud, the mayor of Dearborn, Mich., says of the Israel-Hamas war.",1486
TikTok’s C.E.O. Uses Personal Touch to Address Antisemitism Concerns,2023-12-01 10:03:11+00:00,,,Social Media; Anti-Semitism; Computers and the Internet; Israel-Gaza War (2023- ),TikTok (ByteDance),https://www.nytimes.com/2023/12/01/business/shou-chew-tiktok-antisemitism.html,The company in recent weeks organized several in-person meetings between its top executive and Jewish groups and business leaders.,1009
"The New York Times News Quiz, Dec. 1, 2023",2023-12-01 10:03:31+00:00,,,Content Type: Quiz,,https://www.nytimes.com/interactive/2023/12/01/briefing/news-quiz-nikki-haley-rosalynn-carter-mark-cuban.html,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,0
What Is Happening in Vermont?,2023-12-01 10:03:36+00:00,"Eaton, Jason J (1975- )",Vermont; Burlington (Vt),"Discrimination; Hate Crimes; Palestinian-Americans; Muslim Americans; Black People; Blacks; Race and Ethnicity; Israel-Gaza War (2023- ); Mosques; Murders, Attempted Murders and Homicides",,https://www.nytimes.com/2023/12/01/opinion/editorials/vermont-shooting-palestinians.html,"For many in Vermont, the horror of a shooting of Palestinians was compounded by the violation of the state’s self-image as a uniquely welcoming place.",1521
"Fighting Resumes in Gaza, and a Blocked TikTok Ban",2023-12-01 11:00:17+00:00,,Gaza Strip; Israel; Montana,audio-neutral-informative; Israel-Gaza War (2023- ); Computers and the Internet; Social Media; Defense and Military Forces; Mobile Applications,TikTok (ByteDance),https://www.nytimes.com/2023/12/01/podcasts/fighting-resumes-in-gaza-and-a-blocked-tiktok-ban.html,Hear the news in five minutes.,147
Rent or Buy?,2023-12-01 11:31:19+00:00,,United States,internal-storyline-no; Real Estate and Housing (Residential); Personal Finances; Interest Rates; Mortgages,,https://www.nytimes.com/2023/12/01/briefing/rent-or-buy.html,We explain the state of the housing market.,1867
The Fallout From Musk’s Profanity-Laden Attack on Advertisers Isn’t Over,2023-12-01 13:31:59+00:00,"Musk, Elon",,Finances; Online Advertising,Twitter; Tesla Motors Inc; Space Exploration Technologies Corp,https://www.nytimes.com/2023/12/01/business/dealbook/elon-musk-twitter-tesla-spacex.html,"Shares in Tesla fell despite the release of the Cybertruck pickup on Thursday, and some brands are still steering clear of X.",1803
"The truce broke down over the details of further hostage and prisoner exchanges, Israeli officials say.",2023-12-01 13:54:12+00:00,,,,,https://www.nytimes.com/2023/11/30/world/middleeast/the-truce-broke-down-over-the-details-of-further-hostage-and-prisoner-exchanges-israeli-officials-say.html,"The fragile truce between Israel and Hamas collapsed on Friday morning because the adversaries could not find common ground for further exchanges of hostages and prisoners, according to two Israeli officials involved in the talks.",549
Israel’s Next Aim Is Southern Gaza. U.S. Urges Restraint.,2023-12-01 15:46:01+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Palestinians; Civilian Casualties; Refugees and Displaced Persons; Politics and Government; International Relations; United States International Relations,Hamas,https://www.nytimes.com/2023/12/01/world/middleeast/israel-gaza-war.html,American officials are making clear to Israel that it cannot pursue a campaign in the south that would have the same devastating consequences as in the north.,1345
Henry Kissinger and the 20th-Century World,2023-12-01 16:07:04+00:00,"Kissinger, Henry A; Nixon, Richard Milhous; Allende, Salvador; DeSantis, Ron; Newsom, Gavin",Cambodia; Laos; Chile; Israel; New York City,United States International Relations; Deaths (Obituaries); Cold War Era; Vietnam War; Israel-Gaza War (2023- ); Debates (Political); United States Politics and Government; Terrorism; Sexual Harassment; #MeToo Movement; Doctors; Congestion Pricing,Hamas,https://www.nytimes.com/2023/12/01/opinion/henry-kissinger.html,The diplomat’s mixed legacy. Also: Israel’s failure before the Hamas attack; doctors’ sexual abuse of patients; DeSantis vs. Newsom; congestion pricing.,1217
A Tense Climate Summit Begins Against a Backdrop of War and Record Heat,2023-12-01 17:24:01+00:00,,,United Nations Framework Convention on Climate Change; Global Warming; Greenhouse Gas Emissions; Developing Countries; International Relations; Heat and Heat Waves; Alternative and Renewable Energy; Oil (Petroleum) and Gasoline; Israel-Gaza War (2023- ),,https://www.nytimes.com/2023/12/01/climate/cop28-climate-summit.html,"World leaders at climate talks in Dubai invoked faith, science and economics in their calls for a rapid transition away from fossil fuels.",1220
Blinken Says Hamas Is Responsible for Resumption of Fighting,2023-12-01 17:38:23+00:00,"Blinken, Antony J",Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians,Hamas,https://www.nytimes.com/2023/11/30/world/middleeast/blinken-hamas-israel-truce.html,The U.S. secretary of state said he also believed Israel was taking steps in this next phase of war to protect civilian lives in Gaza.,321
Fighting Resumes in Gaza as Weeklong Cease-Fire Ends,2023-12-01 17:42:16+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Palestinians,Hamas,https://www.nytimes.com/video/world/middleeast/100000009205797/israel-hamas-gaza-fighting.html,"Israel resumed military operations in Gaza almost immediately after the truce, which had allowed for the exchange of hostages and prisoners, expired.",0
Some Freed Hostages Are Only Now Learning of Loved Ones’ Deaths,2023-12-01 20:00:41+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Kidnapping and Hostages; War and Armed Conflicts,Hamas,https://www.nytimes.com/2023/12/01/world/middleeast/hostages-released-trauma.html,More than any of them are now learning for the first time that their relatives were killed on Oct. 7 or are still being held hostage.,507
Hamas and the Memory of the Holocaust,2023-12-01 21:20:10+00:00,,,"internal-sub-only-nl; Holocaust and the Nazi Era; Anti-Semitism; Terrorism; War Crimes, Genocide and Crimes Against Humanity; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022)",Islamic State in Iraq and Syria (ISIS),https://www.nytimes.com/2023/12/01/opinion/hamas-israel-holocaust-history.html,Is the Holocaust still seen as history’s ultimate example of absolute evil?,1848
Israel Resumes Offensive in Gaza Strip After Truce With Hamas Ends,2023-12-01 22:00:16+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Kidnapping and Hostages; Palestinians; Civilian Casualties; Refugees and Displaced Persons; Prisons and Prisoners,Hamas,https://www.nytimes.com/2023/12/01/world/middleeast/01gaza-israel-fighting-resumes.html,"Talks on extending a weeklong cease-fire broke down, with each side blaming the other. The truce had included the release of hostages held in Gaza for people in Israeli prisons.",1282
Freed Palestinians Were Mostly Young and Not Convicted of Crimes,2023-12-01 22:40:48+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Prisons and Prisoners; Detainees; Human Rights and Human Rights Violations,Hamas,https://www.nytimes.com/2023/12/01/world/middleeast/palestinian-prisoners-released-gaza.html,Israel has released a total of 240 Palestinian prisoners and detainees during a weeklong pause in hostilities.,539
The Debate That Israel Needs Over the War,2023-12-01 23:02:38+00:00,"Netanyahu, Benjamin; Sinwar, Yehya",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Palestinians; Civilian Casualties,Hamas; Hezbollah,https://www.nytimes.com/2023/12/01/opinion/israel-gaza-ceasefire.html,"Wiping out Hamas is an unattainable goal, and getting stuck in Gaza would be a disaster.",2266
Israel Resumed its Gaza Offensive,2023-12-01 23:07:13+00:00,,,,,https://www.nytimes.com/2023/12/01/briefing/israel-resumed-its-gaza-offensive.html,"Also, George Santos was expelled from Congress.",1246
"With the End of the Cease-Fire, Concern Grows Over the Oldest Israeli Hostages Left Behind",2023-12-01 23:08:51+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Kidnapping and Hostages; Terrorism; Political Prisoners; Elderly,Hamas,https://www.nytimes.com/2023/12/01/world/middleeast/israeli-hostages-elderly-hamas.html,"Going without medicines, proper nutrition and other necessities leave many especially vulnerable.",526
A protester self-immolates outside the Israeli Consulate in Atlanta.,2023-12-02 00:27:29+00:00,,Atlanta (Ga),"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; War and Armed Conflicts",,https://www.nytimes.com/2023/11/30/world/middleeast/protester-fire-israeli-consulate-atlanta.html,"A security guard tried to intervene but was unsuccessful, officials said.",291
Julianna Margulies Apologizes After Remarks on Black Support of Jews,2023-12-02 00:59:14+00:00,"Margulies, Julianna",Israel; Gaza Strip,Jews and Judaism; Black People; Blacks; Apologies; Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2023/12/01/arts/television/julianna-margulies-apology.html,The actress had said on a podcast that some Black people not standing with Jews after the Hamas attacks had been “brainwashed to hate Jews.”,476
World Food Program Staff Confronts Cindy McCain Over Gaza Crisis,2023-12-02 02:19:45+00:00,"McCain, Cindy",Gaza Strip; Israel,"Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Peace Process; International Relations; United States International Relations; Humanitarian Aid; Shortages; Food; Civilian Casualties; Palestinians; Anger (Emotion)",World Food Program; United Nations,https://www.nytimes.com/2023/12/01/world/middleeast/cindy-mccain-wfp-gaza-protest.html,"Staff members accused Ms. McCain, the W.F.P.’s leader, of not leveraging her position to speak out against the suffering of Palestinian civilians, and some have called for her removal.",898
Susan Sarandon Apologizes for Comment About Jews at Rally,2023-12-02 04:51:49+00:00,"Sarandon, Susan",,"Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Hate Crimes",United Talent Agency,https://www.nytimes.com/2023/12/01/arts/susan-sarandon-apology-pro-palestinian-rally.html,"The Oscar-winning actress said she now regrets “diminishing” the long history of antisemitism in remarks at the rally, which led her agents to part ways with her.",306
Southern Gaza girds for the war’s next phase.,2023-12-02 07:26:23+00:00,,,,,https://www.nytimes.com/2023/12/02/world/middleeast/southern-gaza-girds-for-the-wars-next-phase.html,"Gazans were bracing for expanded hostilities on Saturday, a day after the truce between Israel and Hamas ended, as Israel began turning its focus on southern Gaza for the war’s next phase and as the flow of vital supplies of food, water and medicine again slowed to a trickle.",662
Tracing the Deep Roots of Ireland’s Support for Palestinians,2023-12-02 10:02:05+00:00,,Ireland; Israel; Gaza Strip; Great Britain,"Israel-Gaza War (2023- ); International Relations; Palestinians; Demonstrations, Protests and Riots; Polls and Public Opinion; Colonization",,https://www.nytimes.com/2023/12/02/world/europe/ireland-palestinians-support.html,"In a country with its own history of a seemingly intractable conflict, the majority of people in Ireland are sympathetic to Palestinian civilians, while also condemning the Hamas attacks of Oct. 7.",1239
"Israelis Are Angry at Netanyahu, but Chances of His Ouster Are Slim",2023-12-02 10:18:57+00:00,"Netanyahu, Benjamin; Gantz, Benny",Israel; Gaza Strip,Israel-Gaza War (2023- ); Politics and Government; Civilian Casualties; Kidnapping and Hostages; Polls and Public Opinion,Hamas; Likud Party (Israel),https://www.nytimes.com/2023/12/02/world/middleeast/israel-netanyahu-hamas-war.html,Many hold Prime Minister Benjamin Netanyahu responsible for his government’s failure to prevent the Oct. 7 attack by Hamas. His legacy could be determined by his actions in the coming days.,1238
Why Don’t We Dance More?,2023-12-02 11:51:22+00:00,,,internal-storyline-no; Dancing,,https://www.nytimes.com/2023/12/02/briefing/why-dont-we-dance-more.html,Dancing offers an opportunity to use our bodies for something beyond mere practicality.,2132
‘I Want to Be Awake When I Die’,2023-12-02 12:00:13+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Refugees and Displaced Persons; Palestinians,,https://www.nytimes.com/2023/12/02/opinion/gaza-family-palestinian-leaving.html,A Palestinian describes the tense journey through Gaza to bring his 15-year-old son to safety.,1736
Lessons From Kissinger’s Triumphs and Catastrophes,2023-12-02 12:00:22+00:00,"Kissinger, Henry A",,United States International Relations; Nationalism (Theory and Philosophy); Human Rights and Human Rights Violations; Arms Control and Limitation and Disarmament,,https://www.nytimes.com/2023/12/02/opinion/kissinger-china-gaza.html,And how we can apply them to China and Gaza today.,1097
Israel Orders Evacuations Amid ‘Intense’ Attacks on Southern Gaza,2023-12-02 15:55:18+00:00,,Gaza Strip; Israel; Khan Younis (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Civilian Casualties; Palestinians; Evacuations and Evacuees; Refugees and Displaced Persons,,https://www.nytimes.com/2023/12/02/world/middleeast/israel-gaza-evacuations-war.html,"Beleaguered Gazans, having fled the territory’s north, emerged from a night of bombardment wondering where to go next for safety.",1424
"Intelligence Errors Prompt Scrutiny of Israeli Generals, but Little Backlash",2023-12-02 19:36:59+00:00,"Netanyahu, Benjamin; Gantz, Benny; Blinken, Antony J",Israel; Gaza Strip; United States,Israel-Gaza War (2023- ); Defense and Military Forces; Polls and Public Opinion; Politics and Government; Terrorism; United States International Relations,Hamas,https://www.nytimes.com/2023/12/02/world/middleeast/israel-hamas-attack-intelligence.html,The Israeli media and The New York Times published damaging revelations suggesting that senior officers had ignored or dismissed intelligence reports about the likelihood of a major Hamas attack.,1343
Harris Says U.S. Strongly Opposes ‘Forced Relocation of Palestinians From Gaza’,2023-12-02 20:36:00+00:00,"Harris, Kamala D",Gaza Strip; Israel; Egypt; Dubai (United Arab Emirates),Israel-Gaza War (2023- ); Civilian Casualties; United States International Relations,Hamas,https://www.nytimes.com/2023/12/02/world/middleeast/kamala-harris-israel-gaza.html,"The vice president’s statement came after a daylong meeting with Arab leaders in Dubai, where she was attending the U.N. climate summit.",824
What the Scale of Displacement in Gaza Looks Like,2023-12-02 21:40:17+00:00,,Gaza Strip; Rafah (Gaza Strip); Khan Younis (Gaza Strip); Beit Hanoun (Gaza Strip); Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons,Hamas,https://www.nytimes.com/interactive/2023/12/02/world/middleeast/gaza-map-displaced-people.html,Eighty percent of Gazans are displaced from their homes as Israel orders more evacuations. See where thousands have been sheltering amid the war’s destruction.,0
Released hostages give Tel Aviv protesters hope for those left behind.,2023-12-02 23:40:23+00:00,"Netanyahu, Benjamin",Tel Aviv (Israel),"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Kidnapping and Hostages; Political Prisoners",Hamas,https://www.nytimes.com/2023/12/02/world/middleeast/israel-hostages-tel-aviv-protest.html,Hostages who were recently released thanked demonstrators for continuing to pressure their government.,475
Deadly Paris Knife Attack Revives Terrorism Concerns,2023-12-03 00:49:44+00:00,,Paris (France); Gaza Strip; France; Israel,"Murders, Attempted Murders and Homicides; Terrorism; Muslims and Islam; Israel-Gaza War (2023- )",,https://www.nytimes.com/2023/12/02/world/europe/paris-knife-attack.html,"The authorities said the suspect had serious psychiatric disorders and told the police he was upset over the deaths of Muslims around the world, including in Gaza.",562
Over 60 Journalists Have Been Killed in the Israel-Gaza War. My Friend Was One.,2023-12-03 06:00:10+00:00,"Abu Akleh, Shireen; Abdallah, Issam (Journalist)",Israel; Gaza Strip,Israel-Gaza War (2023- ); News and News Media; Deaths (Fatalities); Terrorism; Defense and Military Forces; Targeted Killings; Human Rights and Human Rights Violations; Politics and Government,Hezbollah; Committee to Protect Journalists; Reporters Without Borders,https://www.nytimes.com/2023/12/03/opinion/journalists-killed-israel-gaza.html,To live through a nightmare and to witness others living through theirs are two very different things.,1473
Israeli Mothers Knew Their Sons Would Serve. But They Didn’t Expect War.,2023-12-03 10:03:51+00:00,,Israel,Israel-Gaza War (2023- ); Parenting; Defense and Military Forces,,https://www.nytimes.com/2023/12/03/world/middleeast/israel-war-mothers.html,"Many mothers are grappling with anxiety as their sons head off to fight in Gaza. “It felt like my children were being taken away, one by one, until no one was left,” one said.",1723
The Year’s Best Movies,2023-12-03 12:35:02+00:00,,,internal-storyline-no; Movies; Two Thousand Twenty Three,,https://www.nytimes.com/2023/12/03/briefing/the-years-best-movies.html,See what our critics picked.,1800
"U.S. Is Pressing Israel and Hamas to Resume Talks, White House Official Says",2023-12-03 17:25:09+00:00,"Biden, Joseph R Jr; Kirby, John F",Gaza Strip; Israel,Israel-Gaza War (2023- ); Civilian Casualties; Palestinians; Kidnapping and Hostages; United States International Relations,Hamas,https://www.nytimes.com/2023/12/03/world/middleeast/israel-hamas-hostages-gaza.html,"John Kirby said that Hamas was to blame for the breakdown in the negotiations, and that Israel was heeding U.S. advice on limiting civilian casualties.",780
"U.S. Navy Destroyer Shoots Down Three Drones in Red Sea, Pentagon Says",2023-12-03 18:26:39+00:00,,Red Sea; Yemen,Israel-Gaza War (2023- ); United States Defense and Military Forces; Drones (Pilotless Planes),United States Navy; Houthis; United States Central Command,https://www.nytimes.com/2023/12/03/world/middleeast/navy-red-sea-attack-pentagon.html,"A Pentagon official said the U.S.S. Carney shot down the drones as several commercial ships nearby came under fire on Sunday, in attacks that U.S. Central Command said came from Iran-backed Yemeni Houthis.",444
Monday Briefing: Big State Victories for Modi,2023-12-03 20:45:35+00:00,,"Far East, South and Southeast Asia and Pacific Areas",,,https://www.nytimes.com/2023/12/03/world/asia/modi-india-state-bjp-gaza.html,Plus Israel’s campaign in Gaza.,1103
"Paris Attack Suspect Pledged Allegiance to ISIS, Prosecutor Says",2023-12-03 22:10:00+00:00,,France; Paris (France),"Terrorism; Murders, Attempted Murders and Homicides",Islamic State in Iraq and Syria (ISIS),https://www.nytimes.com/2023/12/03/world/europe/paris-terror-attack.html,"The man, identified as Armand Rajabpour-Miyandoab, was known to French intelligence services for Islamist extremism and psychiatric disorders.",963
"Israel, Expanding Offensive, Tells More Gazans to Evacuate",2023-12-04 00:16:07+00:00,"Macron, Emmanuel (1977- )",Gaza Strip; Israel; France,Israel-Gaza War (2023- ); Evacuations and Evacuees; Refugees and Displaced Persons; Defense and Military Forces; Palestinians; Civilian Casualties,Hamas,https://www.nytimes.com/2023/12/03/world/middleeast/gaza-israel-evacuation-orders.html,"As its ground forces prepared to move in the south of Gaza, residents there were told to leave their homes, spreading fear and confusion.",1088
Monday Briefing,2023-12-04 05:02:04+00:00,,,,,https://www.nytimes.com/2023/12/04/briefing/gaza-evacuation-germany-ukraine.html,An evacuation order in southern Gaza.,1192
The Oct. 7 Warning That Israel Ignored,2023-12-04 11:00:12+00:00,"Bergman, Ronen",Israel,audio-neutral-informative; Terrorism; Israel-Gaza War (2023- ); Defense and Military Forces; Freedom of the Press,Hamas,https://www.nytimes.com/2023/12/04/podcasts/the-daily/israel-hamas.html,Israel knew about Hamas’s plan more than a year before the attack took place.,328
Big Profits in Caring for the Elderly,2023-12-04 11:51:13+00:00,,United States,internal-storyline-no; Health Insurance and Managed Care; Elderly; Long-Term Care Insurance,,https://www.nytimes.com/2023/12/04/briefing/health-care.html,"In the U.S., companies seek high profits in the long-term care industry.",1554
"White House Warns Ukraine Aid Is Running Out, Pressing Congress for More",2023-12-04 14:41:09+00:00,"Biden, Joseph R Jr",Ukraine; Russia,Russian Invasion of Ukraine (2022); Defense and Military Forces; Foreign Aid; Arms Trade; United States Politics and Government; United States International Relations,Republican Party; Senate,https://www.nytimes.com/2023/12/04/us/politics/us-congress-ukraine.html,"The warning, in a letter to congressional leaders, comes as Republican support for funding Kyiv’s war effort is waning, and an emergency funding package is stalled in Congress.",1526
Gazans Say Nowhere Is Safe as Israel Expands Evacuation Orders,2023-12-04 15:01:10+00:00,,Israel; Khan Younis (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ); Refugees and Displaced Persons; Defense and Military Forces; Palestinians,,https://www.nytimes.com/video/world/middleeast/100000009208442/israel-gaza-evacuations.html,Many displaced Palestinians have been forced to relocate again as the Israeli military said it is expanding ground operations “all across the Gaza Strip.”,0
Militant Rocket Hit Base Linked to Israeli Nuclear Missile Program,2023-12-04 15:54:21+00:00,,Israel; Gaza Strip,your-feed-visual-investigations; vis-video; Israel-Gaza War (2023- ); Nuclear Weapons; Defense and Military Forces; Military Bases and Installations; Fires and Firefighters,Hamas,https://www.nytimes.com/2023/12/04/world/middleeast/militant-rocket-israel-oct-7.html,"A Times visual analysis found that a rocket launched from Gaza on Oct. 7 hit an Israeli military base believed to house nuclear-capable missiles, although it’s likely they were not in danger.",1037
"Netanyahu Corruption Trial Resumes, Adding to Israeli Leader’s Challenges",2023-12-04 16:28:35+00:00,"Netanyahu, Benjamin",Israel,Israel-Gaza War (2023- ); Politics and Government; Courts and the Judiciary,,https://www.nytimes.com/2023/12/04/world/middleeast/netanyahu-corruption-trial.html,"Courts in Israel suspended non-urgent cases after the Oct. 7 attacks, including the prime minister’s multiyear trial.",271
What We Know About Sexual Violence During the Oct. 7 Attacks on Israel,2023-12-04 17:25:55+00:00,"Guterres, Antonio; Netanyahu, Benjamin",Israel,Terrorism; Sex Crimes; Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2023/12/04/world/middleeast/oct-7-attacks-israel-hamas-sexual-violence.html,Israel has accused Hamas of committing abuses against large numbers of women. Hamas denies the allegations.,842
Tuesday Briefing: Israel Expands Operations Across Gaza,2023-12-04 21:01:51+00:00,,,,,https://www.nytimes.com/2023/12/04/briefing/tuesday-briefing-israel-expands-operations-across-gaza.html,"Plus, kiwis return to Wellington.",1171
Israeli Forces Near Major City in Southern Gaza as Civilians Panic,2023-12-04 21:30:16+00:00,,Jabaliya Refugee Camp (Gaza Strip); Gaza Strip; Khan Younis (Gaza Strip); Rafah (Gaza Strip); Israel,Israel-Gaza War (2023- ); Civilian Casualties; Palestinians; Refugees and Displaced Persons; Defense and Military Forces; vis-video,Hamas,https://www.nytimes.com/2023/12/04/world/middleeast/israel-hamas-gaza-war.html,"Israel, escalating its assault against Hamas in southern Gaza, warned civilians there to evacuate, but some said there was nowhere left to go.",1187
Israeli Troops Have Advanced Into Southern Gaza,2023-12-04 22:40:13+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces,,https://www.nytimes.com/2023/12/04/briefing/israel-hamas-war-white-house-ukraine-funding.html,"Also, U.S. money for Ukraine will soon run out. Here’s the latest at the end of Monday.",1312
U.S. Considers Task Force to Guard Red Sea Ships From Iranian Proxy Forces,2023-12-04 22:50:00+00:00,"Sullivan, Jacob J (1976- )",,Israel-Gaza War (2023- ); United States Defense and Military Forces; United States International Relations; Defense and Military Forces; Ships and Shipping,Houthis; Hamas,https://www.nytimes.com/2023/12/04/us/politics/us-red-sea-task-force-iran.html,"The discussions come after a U.S. destroyer downed three drones targeting commercial ships on Sunday, part of a series of attacks by the Iranian-backed Houthi militia tied to Israel’s war against Hamas.",522
White House Condemns Protest at Israeli Restaurant in Philadelphia,2023-12-04 22:59:18+00:00,"Biden, Joseph R Jr",Philadelphia (Pa); Israel,"Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Anti-Semitism; Palestinians","ANTI-DEFAMATION LEAGUE; Hamas; Goldie (Philadelphia, Pa, Restaurant)",https://www.nytimes.com/2023/12/04/us/white-house-philadelphia-protesters.html,"Pennsylvania state leaders including Gov. Josh Shapiro also criticized the protest held outside a falafel shop, calling it antisemitic.",677
The Backlash to Anti-Israel Protests Threatens Free Speech,2023-12-05 00:00:09+00:00,,Israel; Gaza Strip,"Israel-Gaza War (2023- ); Colleges and Universities; Demonstrations, Protests and Riots; Anti-Semitism; Palestinians; Freedom of Speech and Expression; Zionism; Jews and Judaism; Politics and Government; Pro-Palestinian Campus Protests (2023- )",,https://www.nytimes.com/2023/12/04/opinion/israel-protests-free-speech.html,There’s a growing legal effort to define anti-Zionism as bigotry.,960
Harris Takes Forceful Tone With Israel in a Foray Into Mideast Diplomacy,2023-12-05 00:45:23+00:00,"Harris, Kamala D",Gaza Strip; Israel,Israel-Gaza War (2023- ); Civilian Casualties; Palestinians; United States International Relations,,https://www.nytimes.com/2023/12/04/us/politics/kamala-harris-israel-middle-east.html,Vice President Kamala Harris has emerged as one of the highest-ranking American officials urging restraint by Israeli forces.,1241
Accounts of Sexual Violence by Hamas Are Aired Amid Criticism of U.N.,2023-12-05 02:38:46+00:00,,Israel,"Israel-Gaza War (2023- ); Sex Crimes; Terrorism; Women and Girls; Kidnapping and Hostages; Palestinians; War Crimes, Genocide and Crimes Against Humanity",Hamas; United Nations Entity for Gender Equality and the Empowerment of Women,https://www.nytimes.com/2023/12/04/world/middleeast/israel-hamas-sexual-violence-un.html,"A presentation at the U.N., organized in part by Sheryl Sandberg, accused the body of ignoring the rape and mutilation of women in the Oct. 7 assault on Israel, and heard gruesome details from witnesses.",1287
Tuesday Briefing,2023-12-05 05:03:10+00:00,,,,,https://www.nytimes.com/2023/12/05/briefing/gaza-war-cop28-ukraine.html,A deadly new phase in the war in Gaza.,1267
"In a Place Called Little Palestine, People Feel Afraid. And Forgotten.",2023-12-05 08:00:42+00:00,"Pascrell, William J Jr",Paterson (NJ); Gaza Strip; Israel; Clifton (NJ),Israel-Gaza War (2023- ); Palestinian-Americans; Palestinians; Hate Crimes,,https://www.nytimes.com/2023/12/05/nyregion/palestinians-paterson-nj.html,"Long before the temporary cease-fire ended in Gaza, the mood in Paterson, N.J., home to one of the largest communities of Palestinians outside the Middle East, was tense.",1603
Israeli forces say they are fighting in ‘the heart of Khan Younis.’,2023-12-05 08:17:02+00:00,,,,,https://www.nytimes.com/2023/12/05/world/middleeast/bombardment-intensifies-as-israel-closes-in-on-southern-gaza.html,"Israeli troops are fighting in the heart of southern Gaza’s largest city, a military commander announced on Tuesday, describing some of the heaviest combat of the two-month war amid growing concerns that there is almost nowhere left for civilians to flee.",743
"On the Ground in Wars and Disasters, the U.N. Plays a Vital Role",2023-12-05 10:02:23+00:00,"Guterres, Antonio; Griffiths, Martin",AFGHANISTAN; Gaza Strip; Ukraine,International Relations; Israel-Gaza War (2023- ); Humanitarian Aid; Politics and Government; Refugees and Displaced Persons,United Nations,https://www.nytimes.com/2023/12/05/world/middleeast/united-nations-war-gaza-israel.html,"While some critics say the world body is paralyzed by political differences, its humanitarian agencies are helping needy people in Gaza and other places around the world.",1588
