Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
benshapiro,"October 11, 2023 02:14 AM","Here’s what we’re not going to do:  We will not allow bigotry to destroy our community and city in this devastating moment.  Islamophobia, antisemitism, and victim blaming cannot be tolerated.  We can + will reject it all. Not hard. We must focus on the lives currently at stake. …",52247,7738,15046,15720851
benshapiro,"October 11, 2023 09:01 AM","Senior Hamas Official Ali Baraka: We Have Been Secretly Planning the Invasion for Two Years; Russia Sympathizes with Us, Benefits from U.S. Embroilment in This War; Any Swap Deal Should Include Hamas Prisoners in Europe and the U.S. #Hamas #Russia #Israelunderattack",6585,646,485,774840
benshapiro,"October 11, 2023 04:20 PM",Unclear that Hezbollah has joined the war at this moment in any official way. They are certainly testing things at the border. It may well be an attempt to redirect Israeli resources toward the north and away from Gaza. Will update as information emerges.,21342,3843,3201,2241870
benshapiro,"October 11, 2023 02:11 PM","The peculiar narcissism of Westerners leads to carnage. Not everyone thinks like you do. Hamas does not share your values or even your general outlook on a worthy life. They do not value children the way you do, including their own children.",10781,4271,1648,1945414
benshapiro,"October 11, 2023 11:16 AM",This is a video interrogation of a Hamas terrorist taken alive. He is saying that Hamas took women to rape them.,16563,2762,1791,2217715
benshapiro,"October 11, 2023 11:13 AM","Its the worst pogrom since the Holocaust, and this pathetic human has tweeted once on the topic -- and its moral equivalence between baby murderers and their ""gas the Jews"" supporters, and idiots on a street corner saying terrible crap at odds with Israeli policy",14487,1557,1483,3286592
benshapiro,"October 11, 2023 02:14 AM","Here’s what we’re not going to do:  We will not allow bigotry to destroy our community and city in this devastating moment.  Islamophobia, antisemitism, and victim blaming cannot be tolerated.  We can + will reject it all. Not hard. We must focus on the lives currently at stake. x.com/loffredojeremy…",6585,646,485,774841
benshapiro,"October 12, 2023 04:46 PM","This is collective punishment and a violation of international law.  We cannot starve nearly a million children to death over the horrific actions of Hamas, whose disregard for Israeli, Palestinian, and human life overall could not be more clear.  We must draw a line. …",66934,12297,17761,14137102
benshapiro,"October 12, 2023 05:49 PM","Hamas: We love death more than the Jews love life. We want to kill every Jew. Watch, were going to kill babies and kidnap and rape women and murder 1,300 people now. Media: But what do they really want?",28220,6020,3503,1956289
benshapiro,"October 12, 2023 03:05 PM","If you were fooled by Hamas, its because you wanted to be fooled. There are only two possible reasons you wanted to be fooled: 1. You think everyone thinks like you, and cant imagine people who think like Hamas, so you blame Israel for Hamas barbarity. Or.  2. You hate Jews.",29237,5394,8449,4218619
benshapiro,"October 12, 2023 02:48 PM","Hamas murders Jewish babies in their beds. Media: ""It must be the occupation."" Hamas digs up water pipes and uses them for rockets. Media: ""Water shortages are Israels fault."" Hamas stations civilians in direct line of fire. Media: ""Why wont Israel protect civilians?""",41254,10203,4616,3034566
benshapiro,"October 12, 2023 01:22 AM",The idea that anyone has ever considered Thomas Friedman to be something other than a bloviating fool and moral coward is astonishing. His very sophisticated take: its basically Netanyahus fault Hamas murdered babies.,1236,142,258,246723
benshapiro,"October 12, 2023 05:50 PM","Why its almost as though all the water and power would be back on tomorrow if Hamas -- the government of Gaza -- turned over the children, women and men it is holding hostage. But you dont care about that, of course.",24795,4067,2887,3119301
benshapiro,"October 12, 2023 04:46 PM","This is collective punishment and a violation of international law.  We cannot starve nearly a million children to death over the horrific actions of Hamas, whose disregard for Israeli, Palestinian, and human life overall could not be more clear.  We must draw a line. x.com/AliVelshi/stat…",15187,3070,2519,1890525
benshapiro,"October 13, 2023 01:51 PM",".@AOC is a perverse human being. Here are her words yesterday: ""The United States has a responsibility. to ensure that horrors do not happen in the names of victims who do not want their tragedy used to justify further violence and injustice.""   Yes, she is now attempting to speak in the names of Jews murdered for being Jews in order to shield their murderers.  Democrats, defend her. Go ahead, do it. Sick.  …",37634,5851,4555,5430123
benshapiro,"October 13, 2023 09:47 PM","This letter to President Biden on Israel and Hamas, from @rondesantis and 18 other Republican governors, is excellent and necessary.",4197,914,796,815147
benshapiro,"October 13, 2023 05:38 PM",BREAKING: Hamas publishes footage of its fighters keeping Israeli children as human shields in Gaza.,37634,5851,4555,5430123
benshapiro,"October 16, 2023 01:56 PM","It is amazing that so many people think that they are acting morally when they suggest Israel use more restraint because Hamas is hiding behind civilians. That policy INCENTIVIZES hiding behind civilians, obviously.",18679,3018,5309,3077222
benshapiro,"October 16, 2023 02:05 PM",Israel will use care to avoid civilian casualties. Hamas will maximize those casualties. Israel must achieve its aim of deposing Hamas. Every ounce of blood spilled is on Hamas hands.,2260,321,974,240239
benshapiro,"October 16, 2023 12:36 PM",We ought to have sympathy for both. And we ought to recognize that both are dead because of Hamas.,24023,3499,4509,3813257
benshapiro,"October 16, 2023 09:06 AM","If you feel no sympathy for innocent Israelis murdered or kidnapped by Hamas terrorists last weekend, you have no humanity.  If you feel no sympathy for innocent Palestinians killed in Israels revenge attacks on Gaza, you have no humanity.  Be human.",2260,321,974,240240
benshapiro,"October 17, 2023 10:47 PM","So, just to be clear about this, Palestinian terrorists tried to fire a rocket at Israel, it fell short and hit a hospital killing hundreds of Palestinian Arabs, Hamas claimed that it was Israel. and the media immediately ran with Hamas story. Sounds about right.",71582,15485,25979,22376583
benshapiro,"October 17, 2023 10:48 PM","Who wouldnt trust the genocidal Jew-hating terrorists who just murdered 1,400 civilians in cold blood and openly flaunt that they shield their weapons with civilians?",9693,1089,2468,1581031
benshapiro,"October 17, 2023 02:07 PM","Reminder: in 1948, Israel took in 800,000 Jewish refugees from Muslim countries surrounding it.",15381,3695,5139,3451625
benshapiro,"October 17, 2023 02:00 PM",King Abdullah II of Jordan on Palestinian refugees: “There will be no refugees in Jordan and there will be no refugees in Egypt.”,9693,1089,2468,1581032
benshapiro,"October 18, 2023 05:12 PM",How To Bomb Your Own Hospital And Blame The Jews,14625,4580,13530,4336837
benshapiro,"October 18, 2023 11:34 AM","Watching the news since October 7 is like watching all of Jew-hating history condensed into a 12-day period: Holocaust-level pogrom, Holocaust denial, blood libel, assurance by ""all the right people"" that the Jews ought not defend themselves.",21617,4615,8883,2907229
benshapiro,"October 18, 2023 11:41 AM",The not-so-latent anti-Semitism of rushing to parrot an actual honest to God terrorist group in order to push a blood libel is astonishing - and it came from nearly EVERY major legacy media outlet.,8485,1548,2408,690302
benshapiro,"October 18, 2023 12:11 PM","Media reported a Hamas lie. Mass protests/riots erupted in multiple Muslim countries, Muslim governments bought the lie and parroted it and decided to cancel all negotiations surrounding an end to the conflict. Really, well done, you truth-seeking peace lovers in the media.",26380,5392,4388,1752940
benshapiro,"October 18, 2023 02:18 PM",If you work in the media and uncritically and reflexively parrot the genocidal Jew-hating terrorist liars Hamas you should be fired.,16175,2805,7087,2479667
benshapiro,"October 19, 2023 01:45 PM","Hamas wont allow civilians to evacuate because they know that if they do, Israel will then bomb the network of terror tunnels they have built beneath civilian areas. Israel MUST take out those tunnels before a ground incursion or risk the lives of thousands of its soldiers.",13482,2616,5540,1440106
benshapiro,"October 19, 2023 02:57 PM",Good of the Hamas supporters to list their names,4943,1066,2419,1282454
benshapiro,"October 19, 2023 02:09 PM","New open letter to @Harvard President Claudine Gay signed by over 70 faculty members:  “We call on you, and the Harvard leadership, to publicly and unequivocally condemn the intimidation and harassment of Palestinian, Arab, Black, and Muslim students and other supporters of",14891,2427,6412,3147881
benshapiro,"October 19, 2023 12:37 PM","Useful idiots for Hamas. Plus, these trash people dont know how to wear a tallit. They look like Nancy Pelosi in kente cloth. …",14891,2427,6412,3147886
benshapiro,"October 19, 2023 10:48 PM","EXCLU: State Dept officials are preparing a dissent cable over Bidens Israel-Palestine policy  ""A mutiny is brewing within State at all levels,” one official said, as staff describe anger, depression, tears in meetings + rumors more colleagues will quit",16385,7220,1443,4868196
benshapiro,"October 20, 2023 12:04 AM",Good to see Hamas members sidelining as writers for The Onion,2714,374,1778,1552321
benshapiro,"October 19, 2023 05:45 PM",‘So Horny For This’ Tweets Official Israeli Twitter Account With Picture Of Dead Civilians,5765,831,1312,432252
benshapiro,"October 20, 2023 01:51 PM",Shes probably doing this because the Palestinians care so much about environmentalism.  Or maybe its because the radical environmentalist movement was never about the environment. It was about destroying fundamental institutions in the West.,3612,488,1018,922058
benshapiro,"October 19, 2023 10:48 PM","EXCLU: State Dept officials are preparing a dissent cable over Bidens Israel-Palestine policy  ""A mutiny is brewing within State at all levels,” one official said, as staff describe anger, depression, tears in meetings + rumors more colleagues will quit …",2714,374,1778,1552321
benshapiro,"October 25, 2023 01:26 PM","Jordan cares so much about Palestinian statehood that they occupied the West Bank from 1948-1967 and never even considered setting up an independent Palestinian state. Then, in 1970-71, Jordan killed some 3,000 Palestinians associated with Arafat and exiled another 20,000.",11793,3670,2348,1268672
benshapiro,"October 24, 2023 05:55 PM","In a world exclusive, @QueenRania of Jordan spoke with me about the ongoing bombing of Gaza, civilian deaths, the massacres of October 7, and what she calls “a glaring double standard” in the west’s reaction to all this. Watch our full conversation.",18006,3591,4186,3858381
benshapiro,"October 25, 2023 03:57 PM","If only there was a government in Gaza for 20 years -- call it Hamas, just for the sake of argument -- that could have spent a dime on water supply rather than spending it all on rockets and tunnels",10273,2189,3674,1464082
benshapiro,"October 25, 2023 03:01 PM","Clean drinking water is running out in Gaza, forcing people in the region to drink or cook with tainted water.  That water is likely to be rife with bacteria that can lead to violent intestinal diseases, such as dysentery and cholera. …",1520,285,478,485128
benshapiro,"October 25, 2023 01:48 PM",They wont stop linking anti-Semitism and Islamophobia. Thats an attempt to redirect away from the fact that anti-Semitism is predominantly coming from radical Muslims and their allies.,2299,497,1600,567355
benshapiro,"October 25, 2023 12:30 PM","We must, without equivocation, denounce antisemitism. We must, without equivocation, denounce Islamophobia.   To all of you hurting: You belong.  You’re all America.",8299,1685,5331,1753932
benshapiro,"October 27, 2023 01:56 PM",There is only one end to the current Gaza situation: Hamas must surrender.,14838,2171,7458,1585572
benshapiro,"October 27, 2023 01:44 AM","Nothing says ""loving and protective"" like stanning for a genocidal Jew-hating terror group",11199,1766,2176,1223536
benshapiro,"October 29, 2023 07:37 PM","No ceasefire with Hamas evil. If the world is truly concerned about Palestinian life, the answer is simple: Hamas must surrender.",23107,4601,10080,2180754
benshapiro,"October 29, 2023 07:34 PM","Dont worry, they probably just object to the building of additional Israeli bathrooms in Efrat",10560,1810,1927,1322536
benshapiro,"October 29, 2023 06:04 PM","Mobs break into the Makhachkala airport, in Russia’s north Caucasus, looking to lynch Jews after rumors spread about the arrival of Jewish refugees from Israel.",7730,1171,3424,1226380
benshapiro,"October 30, 2023 05:03 PM","Thomas Friedman continues to be the stupidest pseudo-intellectual on foreign policy on the planet. In his latest piece, he recommends that Israel essentially leave Hamas in place, and then says this:",4758,751,935,520019
benshapiro,"October 30, 2023 05:04 PM","""Yes, a good round of public shame for the genocidal Jew-hating terrorist group that just murdered 1,500 Jews, kidnapped 200 more, and stole billions from its own citizens ought to do it! Well done, once again, Thomas Friedman!"" -- Thomas Friedman",1021,80,102,110042
benshapiro,"November 01, 2023 11:00 AM","If you say that you dont understand the moral difference between:  (1) Hamas murdering babies, raping women and killing them, beheading men, and kidnapping hundreds; and  (2) Israel telling civilians to leave, killing Hamas members, and hitting civilians because Hamas keeps them",38504,8011,12777,3885122
benshapiro,"November 01, 2023 05:33 PM",The Hamas Caucus busting out all the Jew-hating canards at once.,2698,579,1688,529695
benshapiro,"November 01, 2023 09:46 PM","Taking on hate is a national priority.  Today, @POTUS and I are announcing the countrys first National Strategy to Counter Islamophobia.  This action is the latest step forward in our work to combat a surge of hate in America.",14706,11555,28870,39551285
benshapiro,"November 02, 2023 12:03 PM","Pretty solid ""Republicans pounce"" energy here from the NYT. Campuses replete with intersectionality and decolonization ideology are rife with Jew-hatred -- and the story is that Republicans are noticing that.",2543,398,525,283047
benshapiro,"November 02, 2023 09:26 PM",The resource most likely to prolong Hamas terror campaign and prevent their surrender is fuel. We know that Hamas is stealing the fuel that is moving into the Gaza Strip. The State Department essentially admits as much.,4300,750,1848,564112
benshapiro,"November 02, 2023 07:19 PM",It is truly shocking how many Hamas influencers are given full credibility by the Western press.,5115,1113,4200,985512
benshapiro,"November 02, 2023 11:35 AM","No one is in favor of people being targeted because they are Muslim. Meanwhile, we are seeing mass marches in favor of Hamas and Jews hiding their identities on college campuses.",2186,219,487,177078
benshapiro,"November 02, 2023 11:36 AM","The purpose of this narrative is to create pressure not to talk about radical Muslims marching in favor of Hamas across the West, lest you be accused of ""Islamophobia."" Silencing that conversation allows the world to slide back into the utterly false ""cycle of violence"" story.",2166,294,394,172867
benshapiro,"November 02, 2023 11:31 AM","The worst slaughter of Jews and the greatest spike in global anti-Semitism in 80 years, and the White House is rushing to talk about Islamophobia.",32699,6545,8071,3980490
benshapiro,"November 03, 2023 01:53 PM","Nasrallahs speech seems to be Iranian lip service to Hamas. Which makes sense, since at the end of all of this, Hamas will be gone, and Iran does not wish Hezbollah to join them.",3921,465,1457,568778
benshapiro,"November 03, 2023 12:35 PM","There is a reason I told this pathetic human being back in 2014 ""Hamas celebrates every time youre on television.""",3363,398,1129,671618
benshapiro,"November 05, 2023 04:23 PM","The protesters are protecting the right of Hamas to murder Jews.   They should at least have the decency to tell the truth:  They don’t love Palestinians,  They hate Jews.",11371,3768,1765,2431659
benshapiro,"November 05, 2023 09:42 PM","Here is the Palestinian ambassador to the UK, representative of the PLO, refusing to condemn Hamas attacks.",1671,536,2337,601719
benshapiro,"November 05, 2023 09:51 PM",This line from the WaPo Editorial Board is laughable. They damn well did think of building tunnels for civilians. And then they rejected that thought because Hamas wants civilians to die.,3916,880,1168,433254
benshapiro,"November 05, 2023 04:15 PM","Obama was certainly complicit. His cudgeling of Israel, his enrichment of Iran. all of that was a huge part of a policy that led directly to October 7. His clownish arrogance about the Middle East set the place on fire once. Now hes doing it again.",17804,3867,2920,1972336
benshapiro,"November 04, 2023 02:52 PM","Obama: “What Hamas did was horrific, and there is no justification for it. And what is also true is that the occupation, and what’s happening to Palestinians, is unbearable…  “You have to admit that all of us are complicit to some degree.”",12996,2798,2125,3325337
benshapiro,"November 05, 2023 04:45 PM","Yair Lapid, for those who dont know, is on the Left of the Israeli political spectrum, the chief rival to Netanyahu. This is clear and concise language from him. All attempts to paint Israels response to Hamas as a partisan right-wing exercise are lies.",2430,240,2194,817239
benshapiro,"November 06, 2023 01:58 PM","Jordan is 70% Palestinian Arab. Rania is a queen because she married into the Hashemite dynasty, a true colonialist holdover from the British Mandate. Any time she wants to form a Palestinian state, all she has to do is surrender power.",16915,3833,4564,2423797
benshapiro,"November 06, 2023 02:02 PM","Once again, the images from Gaza are awful and heartbreaking and entirely the fault of Hamas. The minute Hamas gives up the hostages and surrenders, this is all over. Everyone knows it. And everyone calling for a ceasefire is doing Hamas dirty work.",2436,311,938,586885
benshapiro,"November 07, 2023 08:16 PM","""I don’t know, frankly, who should control Gaza when or if Hamas is wiped out. But I do know it cant be Benjamin Netanyahu.""  Piers Morgan criticises the Israeli Prime Ministers plans to occupy Gaza after the bombing is done.  @piersmorgan. @TalkTV. #PMU",2557,589,1536,1356978
benshapiro,"November 08, 2023 02:43 PM","Good news, then: the IDF will have security control, and the current government is a unity government including his opposition. The post-Hamas plans for Gaza have literally nothing to do with Netanyahu personally.",2485,286,876,597720
benshapiro,"November 07, 2023 09:59 PM","Benjamin Netanyahu, Israel’s right-wing prime minister, said yesterday that Israel would oversee Gaza’s security for “an indefinite period” after the war. Really? Should US funds support a long-term military occupation over an already battered & impoverished people? I think not.",1678,95,357,559277
benshapiro,"November 09, 2023 05:02 PM","I understand Israels anger, but it is morally wrong and a political mistake to target journalists who rushed to cover a story. Possibly some of them are complicit, I dont know. But Israel should give them the benefit of the doubt. x.com/DanielCohenTV/…",13716,2635,4389,1975589
benshapiro,"November 09, 2023 10:30 PM","The last time Palestinians ""determined their own future"" they elected Hamas. The right to ""determine your own future"" is completely conditional on not supporting genocidal terrorist groups. Thats the entire problem.",14842,3744,5125,1628557
benshapiro,"November 09, 2023 12:36 AM",Netanyahu claims that Israel could control Gaza for an “indefinite period.” No. Palestinians have a right to determine their own future. Israeli military occupation of Gaza undermines efforts to build two independent states that advance respect for every human being.,13307,2952,5410,1924724
benshapiro,"November 09, 2023 12:26 PM","The distinction between the ""press"" and Hamas in Gaza is extremely vague. All ""journalists"" in Gaza are either propagandists for Hamas or threatened by them. There is no press freedom in Gaza.",13716,2635,4389,1975590
benshapiro,"November 09, 2023 09:37 AM","Yo, @AP, @Reuters, @cnn - what your freelancer in Gaza Hassan Eslaiah is doing on a motorbike with a grenade, on his way to the massacre of women and babies? Is a grenade part of the equipment you provide?",13307,2952,5410,1924724
benshapiro,"November 09, 2023 04:15 PM",Dress up like terrorists and hit inanimate objects. Our universities are truly doing a magnificent job.,13307,2952,5410,1924726
benshapiro,"November 09, 2023 05:53 AM",Students at University of California @ucla in Los Angeles taking out their anger at Israel on a piñata.,16448,2518,2638,1398672
benshapiro,"November 12, 2023 09:20 PM","Hamas hides its military targets among civilians and brags about it. Israel points this out. BBC: Isnt it rather CONVENIENT that when you hit civilians, its because youre targeting military targets, hmmmmmmm??????  Gawd, the utter immorality and idiocy of these people.",19734,4246,4117,1861280
benshapiro,"November 13, 2023 01:10 PM","The great sin in Britain isnt rallying for Hamas. Its noticing that people are rallying for Hamas, and suggesting that action be taken. Thats a fireable offense if youre Home Secretary. …",6841,1068,1500,563375
benshapiro,"November 13, 2023 09:01 PM",The media knew this was true all the time. That did not stop them from implying or stating outright that Israel was attacking civilian targets when the IDF targeted Hamas-run hospitals. Because the media are filled with morally bankrupt liars.,21178,5616,3503,1967059
benshapiro,"November 15, 2023 07:50 AM","Good god, this is blood libel from the BBC.  The IDF said it entered the hospital with its own medical teams and Arabic speakers, so it can help people.  BBC reports the IDF is targeting medical teams and Arabic speakers.  That’s not a coincidence.",10430,3574,1174,2825752
benshapiro,"November 15, 2023 02:45 AM","Justin Trudeau, in an intoned voice and citing reports from Hamas, warns Israel to stand down.     Benjamin Netanyahu responds to Justin.  x.com/netanyahu/stat…",4467,663,1128,756018
benshapiro,"November 20, 2023 06:44 AM","This is Manchester…  I don’t understand how, despite the massive global support for Palestinians, Israeli allies are not doing more to reach a ceasefire.  What am I missing?",38096,12279,14203,5226028
benshapiro,"November 20, 2023 10:14 PM",Hamas And Its Media Allies Baffle With Bulls,1712,282,1303,319274
benshapiro,"November 20, 2023 03:14 PM",That the massive global support for Hamas is an excellent reason not to make concessions to Hamas,8092,844,2718,1182629
benshapiro,"November 21, 2023 03:06 PM","If the Israeli security cabinet approves a temporary pause in order to return some of the hostages, the world will undoubtedly take this as the first step toward cessation of hostilities. Nope. Israels mission will not and should not change: the utter destruction of Hamas.",14355,1865,5727,1171047
benshapiro,"November 22, 2023 01:01 PM","Hamas is making a trade for terrorists and a pause in fighting, hoping Western idiots cudgel Israel into accepting Hamas survival. Nope. You cannot ""de-escalate"" with a genocidal terror group committed to your destruction.",2317,246,769,251024
benshapiro,"November 22, 2023 01:00 PM","All who are now proclaiming that because Israel was able to obtain the release of 50 hostages at the cost of 150 terrorists, ""de-escalation"" is now possible -- youre out of your minds. Israel will not stop until Hamas is destroyed. That is Israels political and moral duty.",21428,2962,8680,2227057
benshapiro,"November 25, 2023 05:11 PM","Greta Thunberg chanting in Sweden:  “What are we going to do? We will crush Zionism”   Greta and both her parents are militant extreme-left activists and always have been.  Some people tried to tell the world years ago, but were silenced by the media.",19737,6495,2691,4519608
benshapiro,"November 29, 2023 11:19 PM","Thats an evil agenda, but it wont even work -- because the oppressor/oppressed matrix DEI represents cant include outlying disproportionately successful groups like Asian-Americans and Jews. DEI delenda est.",2519,324,225,358382
benshapiro,"November 30, 2023 02:48 PM","Kissingers realpolitik was largely about avoiding the worst case scenario by embracing the second-worst scenario.   There are legitimate and real critiques here: sometimes this meant engaging in support of hideous activity to avoid creation of Soviet satellites (Indonesia vs. East Timor), sometimes it meant getting it right in the short term to get it wrong in the long-term (opening China), sometimes it meant ignoring human rights abuses in order to foster other priorities (Soviet dissident Jews). There have been serious critiques on these and other issues from both the Left and the Right.  But the most fundamental ideological critique of Kissinger -- that foreign policy isnt a series of choices between awful alternatives, and that there is a ""family of nations"" in which ""international law"" governs; that ""blowback"" against American foreign policy is the chief driver of foreign policy problems, as though no other country or polity has independent agency and priorities of its own; that America can have clean hands or that Amercan isolationism is a true option in a multipolar world -- is totally wrong.",1335,132,232,535557
benshapiro,"November 30, 2023 01:57 PM","Maybe theyre angry at the Christmas tree because it is a reminder that a rather important Jew was born 2000 years ago in Judea, some six centuries before Mohammed was born. And Jesus was born 1200 years after the Jews arrived in Canaan.",16878,3034,6906,3074520
benshapiro,"November 29, 2023 11:12 PM",The “Flood The Tree Lighting For Gaza” protest is starting out in front of Fox News’ HQ in NYC.   Crowd chants “Shut it down!”,1335,132,232,535557
benshapiro,"December 01, 2023 01:41 PM","UNICEF, like all other UN agencies operating in Gaza, is a tool of Hamas. The UN remains one of the worst institutions on the planet.",6861,1233,3982,1255961
benshapiro,"December 01, 2023 01:14 PM","""There was a bomb 15 minutes from here,"" said UNICEF Spokesperson James Elder from Al-Naser Hospital in Gaza, on the ongoing Israeli aggression on the Gaza Strip.",6861,1233,3982,1255962
