Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
ksorbs,"October 11, 2023 03:34 PM",People supporting Hamas should be considered domestic terrorists inciting an insurrection.,28560,5207,2051,579375
ksorbs,"October 12, 2023 02:55 PM",If you love Palestine so much maybe you should move there.,24739,3117,3197,924638
ksorbs,"October 13, 2023 08:20 PM","This is more than a war over land, this is a war of religion. It does not stop if israel is defeated, it stops when every person who is not Muslim is killed. Christian, Jew, atheist.",15821,3626,1865,463158
ksorbs,"October 16, 2023 09:07 PM",The “religion of peace” is currently committing acts of terrorism accords the world.,5386,808,675,141199
ksorbs,"October 16, 2023 03:44 PM",Brought to you by BabylonBee with their sarcastic truth.  Hamas Disappointed Liberals Dont Believe They Massacred Jews After They Went To All The Trouble To Livestream It,2425,371,176,82899
ksorbs,"October 19, 2023 05:19 PM",Remember when Trump bombed terrorists then tweeted a picture of the American flag to show the world our strength? I miss that.,16792,2307,1786,360052

"|RUN STATISTICS|
"
"Time Processed: November 28, 2024 04:43 AM
","Number of discards: 90
","List of accounts processed: ['ksorbs']
","List of accounts coming in: ['ksorbs']
","List of accounts needed to be rerun: []
",List of accounts with parsed but only irrelevant tweets: []
