Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
SabbySabs2,"January 25, 2024 01:08 PM","Listen to Joe Rogan pretend that Israel & Gaza is complicated. Joe Rogan interviewed multiple guests on his show about this conflict. Now, all of sudden, he says its complicated & hes not an expert. Just admit youre afraid to criticize Israel, Joe!",2984,692,340,94307
SabbySabs2,"January 25, 2024 02:57 AM",The UAW endorsing Biden is a sad day for the labor movement. How can you endorse Biden after you called for a ceasefire and he prevented the railroad workers from going on strike? A strong labor movement CANNOT be tied to the duopoly. Kshama Sawant taught us this!,1321,365,93,21517
SabbySabs2,"January 27, 2024 06:53 PM","You dont mourn Palestinian deaths though, Genocide Blinken!",2956,66,296,147823
SabbySabs2,"January 28, 2024 02:51 PM","Nancy Pelosi: Protesters calling for a ceasefire in Gaza ""is Mr. Putins message.  Make no mistake, this is directly connected to what he would like to see.    ""I think some of these protesters are spontaneous and organic and sincere. Some I think are connected to Russia.""",2977,5325,1863,10771519
SabbySabs2,"February 05, 2024 01:13 PM",Ive yet to hear Taylor Swift say anything about Gaza. Ive yet to hear Beyonce say anything about Gaza. Maybe thats why theyre billionaires. They sold out a long time ago. Who cares about a Grammy if theyre silent when it really matters?,6595,1518,550,230148
SabbySabs2,"February 06, 2024 04:06 PM","Over 6 million ppl have been killed in the Congo. 6 MILLION! And make no mistake, the US government is part of it. The US government is complicit with 2 genocides. Make it make sense!",1817,670,46,46360
SabbySabs2,"February 07, 2024 06:35 PM",NOW: Pro-Palestine supporters in NYC protest outside of Joe Biden’s campaign reception.   This is one of three stops on Biden’s trip to New York City. Activists are demanding Biden take action and call for a ceasefire and end U.S. aid to Israel.,4103,1889,101,110803
SabbySabs2,"February 09, 2024 02:33 AM","Secretary Blinken was “welcomed home” from the Middle East today with gallons of fake blood by activists who have camped outside his house for the past 2 weeks. Bloody Blinken, Secretary of Genocide! @codepink",1619,378,50,25123
SabbySabs2,"February 10, 2024 03:37 PM","John Kirby was almost in tears when he discussed Ukrainian civilians being killed. When he discussed Palestinians being killed, he said, ""THIS IS WAR."" Our government is a clown show.",6647,2862,451,136838
SabbySabs2,"February 12, 2024 04:06 AM",Sick to post this after Israel is slaughtering children!,24330,1209,413,1448431
SabbySabs2,"February 12, 2024 02:42 PM",Bernie refused to call for a ceasefire while thousands of Palestinians were killed. Never forget that.,2649,863,52,65055
SabbySabs2,"February 12, 2024 04:16 AM",Baby Killer Joe posts this while Israel is slaughtering kids! Remember this come November!,1562,88,16,34223
SabbySabs2,"February 12, 2024 01:29 PM",THIS FRAUD BERNIE SANDERS IS AN AGENT  He stayed quite for the first couple on months.  Now he’s going to try to get the Democrat support behind him and then pass it to Genocide Joe,24331,1209,413,1448430
SabbySabs2,"February 13, 2024 03:16 PM",Look what I found. state department response to the Rwandan genocide. Notice theyre saying the same thing now about Gaza! Ill discuss this tonight.,2089,1161,97,69976
SabbySabs2,"February 18, 2024 01:35 PM","Brazil’s President Lula:  ""What Israel is doing in Gaza is equivalent to what Hitler did to the Jews.""",1775,425,100,33936
SabbySabs2,"February 19, 2024 11:55 PM","Bernie Sanders owes everyone who donated to him a REFUND! How did you talk about a political revolution, and you cant even acknowledge the genocide in Gaza?",1775,425,100,33936
SabbySabs2,"February 23, 2024 03:55 PM",Black people. our reparations are going to Israel and Ukriane,1135,298,99,21746
SabbySabs2,"February 26, 2024 11:50 PM","Biden says he hopes to have a ceasefire by next Monday. Yet ambassador Linda Thomas-Greenfield just vetoed a ceasefire at the UN Security Council. Ppl are dying, and hes eating ice cream.",1494,555,146,61998
SabbySabs2,"February 29, 2024 12:42 PM","BREAKING: HUMANITARIAN AID MASSACRE AERIAL SCENES  Consider the refined version:  Observe how they were gathered together for humanitarian aid, only to be  targeted and shot by the Israeli army.   This wasnt aerial bombardment but rather ground-level assassination.  104 killed.",47636,36207,2410,3836457
SabbySabs2,"February 28, 2024 03:28 AM","On a segment about Michigans ""uncommitted"" vote, Nina Turner gets quickly hushed down by Anderson Cooper and an entire CNN panel that constantly interrupts her for talking at all about the Gaza Genocide",1597,365,84,31759
SabbySabs2,"March 04, 2024 02:32 AM",I believe the DNC may be getting ready to insert Kamala Harris. The photo op on the Edmund Pettus Bridge and her speech calling for a temporary ceasefire leads me to this conclusion. I could be wrong. But.  I could be right. Brace yourself.,1498,276,270,59954
SabbySabs2,"March 05, 2024 02:27 AM","AOC tells protesters, ""You are not helping those ppl!"" No @AOC, that would be you. Youre the one endorsing Genocide Joe. Has anyone even seen AOC at any of the pro-Palestinian protests? I sure havent!",5822,1437,286,172292
SabbySabs2,"March 06, 2024 09:09 PM","Wow. Tennessee Republican Chuck Fleischmann: ""You can tell the Palestinians — I will never support them!"" Protestor: ""I am a Palestinian."" Fleischmann: ""Then I will tell you, I will never support you. I will tell you to your face: Goodbye to Palestine!""",11020,7570,2136,5838044
SabbySabs2,"March 09, 2024 02:19 PM",This interview with AOC is very telling. Watch how she tries to downplay Israels occupation.,1112,314,90,29628
SabbySabs2,"March 10, 2024 03:57 AM",Biden has accepted over 4 million dollars from the Israeli lobby. This goes back to his years as a senator. He was bought decades ago.,1872,755,34,38977
SabbySabs2,"March 09, 2024 11:38 PM","BREAKING| Commenting on the ""uncommitted"" votes in the primary over the genocide in Gaza, Biden says: ""What they said was theyre very upset and I dont blame them for being upset. There are families there and people are dying. They want something to be done about it and theyre",1887,774,48,45738
SabbySabs2,"March 11, 2024 03:31 PM","Al Jazeera’s Investigative Unit has conducted an exhaustive review of videos, photographs, and witness testimony, finding that most of the victims killed on October 7th were actually mowed down by IDF Apache helicopters #HannibalDirective",1620,36,2,26405
SabbySabs2,"March 11, 2024 10:55 PM",Who made this flyer? You or Rabbi Shmuley?,1620,36,2,26405
SabbySabs2,"March 12, 2024 12:54 AM",Cops killed a 15 year old black male holding a gardening tool. The police state has always been racist and unhinged. I wonder who trained them? Cough. IDF.,2154,997,321,73519
SabbySabs2,"March 09, 2024 02:24 AM",The NYPD’s Strategic Response Group just made 3 unprompted arrests of pro-Palestine protesters as they were getting on the subway to disperse from a @palyouthmvmt march.   This is after 2 prior rounds of mass arrests without warning or dispersal order.,6234,3882,990,2700616
SabbySabs2,"March 18, 2024 08:37 PM","Netanyahu tells the American people this is your war, too",1047,266,168,50296
SabbySabs2,"March 21, 2024 03:25 PM","RFK Jr. sounds like any other warmongering politician.  When asked if he supports a temporary ceasefire in Gaza, Kennedy tells Reuters: “I don’t even know what that means right now. any other nation would level Gaza.""",1189,430,264,59027
SabbySabs2,"March 21, 2024 02:08 AM",Hakeem Jeffries had a trip to Israel funded by AIPAC. Ritchie Torres is funded by AIPAC. Biden has taken over 4 mil from the lobby throughout his career. And yet AOC is pretending like AIPAC only funds Republicans. This is a game.,5564,1738,100,152697
SabbySabs2,"March 23, 2024 12:31 PM","At 16, Yvette Stevens joined the Black Panther Party. She was responsible selling the Black Panther newspaper & helping start the free breakfast program for children.  You might know her by another name: CHAKA KHAN!  Happy 71st Birthday to Grammy Award winning singer Chaka Khan!",44903,9313,365,2724840
SabbySabs2,"March 24, 2024 04:21 PM",Dave Rubin says Jewish people are the main victims of DEI,1115,395,139,155056
SabbySabs2,"March 23, 2024 09:50 PM","BREAKING: The US National Security Council says the Islamic State bears sole responsibility for the attack on the Moscow concert hall and Ukraine had no involvement  Latest:   Sky 501, Virgin 602, Freeview 233 and YouTube",1680,1003,1817,1907256
SabbySabs2,"March 23, 2024 09:58 PM","Andrew Klavan of The Daily Wire claims saying “Christ is King” is antisemitic, compares it to Satan reciting scripture",1115,395,139,155056
SabbySabs2,"March 28, 2024 06:17 PM",The FBI harassing a Palestinian American for Facebook posts. Again this is happening under the Biden administration. There is no lesser of two evils.,15988,6066,187,394032
SabbySabs2,"April 04, 2024 07:05 PM","Today, I spoke with Prime Minister Netanyahu to emphasize that strikes on aid workers and the humanitarian situation in Gaza are unacceptable.  Israel must implement steps to address civilian harm and the safety of workers – and work toward a ceasefire to bring hostages home.",21072,7227,17352,6792517
SabbySabs2,"April 10, 2024 01:22 PM","IDF solider shows off his truly sick depravity:  “For every minute you don’t show me your ttties, I will kill another Palestinian child”",1201,584,71,32473
SabbySabs2,"April 13, 2024 10:44 PM",Statement in connection with Iran’s unprecedented attack against the State of Israel.,1950,567,54,47648
SabbySabs2,"April 26, 2024 10:11 AM","DeSantis is a Zionist clown who tortured ppl at Guantanamo Bay. Instead of expelling the students, expel him from Florida.",47066,18713,350,1523838
SabbySabs2,"April 26, 2024 12:12 PM",Israel is blaming BLACK PEOPLE! I told you they would blame black ppl next. And here we are. They want everyone to bow to zionism. The supremacy is out in the open.,47063,18713,350,1523838
SabbySabs2,"April 27, 2024 02:58 PM","Honored to be endorsed by legendary Columbia University Professor Jeffrey Sachs! …  Join us for a rally with Dr. Sachs Fri 5/3 to power up our fight to put an anti-genocide, pro-worker, climate action choice on the ballot nationwide!",2987,1261,239,137620
SabbySabs2,"April 27, 2024 02:14 PM","Elon suspended Nelson Mandelas grandson account. Meanwhile, Elons retweeting Netanyahu.",1525,441,100,27176
SabbySabs2,"April 28, 2024 02:14 AM",BREAKING:  Florida Governor Ron DeSantis vows to expel AMERICAN students from Florida if they protest against Israel.  American governors are now taking VOWS AGAINST the first amendment.   On behalf of a foreign nation.,2164,1208,321,49797
SabbySabs2,"April 28, 2024 07:38 PM","BREAKING: Despite a wave of arrests at campus protests and nearly 50 arrests on Yale’s campus on Monday, hundreds of students have just REBUILT the divestment encampment in a new location.  Dozens of tents have appeared with students forming barricades around them  FREE PALESTINE",7141,2297,166,213035
SabbySabs2,"April 30, 2024 03:18 PM","Israeli student calling a black student the N word. As much as they claim to be oppressed, at the end of the day, they realize they still realize they have white privilege. Sadly, I dont think some of you are ready for this conversation.",4516,1950,408,164189
SabbySabs2,"May 02, 2024 01:09 PM","Why is @CNNThisMorning calling a 6 year old Palestinian girl a ""woman"" instead of a ""girl""? This is the same trick the media pulls with black boys. It weakens sympathy for the victim when you label them as an adult instead of a child. This is intentional.",1505,543,71,57767
SabbySabs2,"May 02, 2024 10:24 PM","What’s happening on our campuses is the result of our leaders failure to take on and defeat radical Islamism on the ideological battlefield.  In my book, I detail how Islamism is the greatest threat to our free country, our freedom, peace and civilization.   You can read more in",1516,89,24,34022
SabbySabs2,"May 13, 2024 10:05 PM","A couple of weeks ago I told everyone not to assume Nevada would remain blue. While mainstream media was focused on Michigan and Georgia, they totally slept on Nevada. You dont have to vote for Biden or Trump. Vote against genocide.",1052,55,32,21754
SabbySabs2,"May 13, 2024 01:54 AM",Lets be clear. No one has to sit and listen to genocidal zionists speak. Seinfeld hasnt been relevant since his sitcom ended. I honestly forgot he existed until he popped up in videos coming from Bari Weiss apartment after October 7th.,1052,55,32,21754
SabbySabs2,"May 19, 2024 06:20 PM",I see someone at Morehouse had the guts to speak up about the US government and Gaza,2858,1027,142,79674
SabbySabs2,"May 27, 2024 07:47 PM",The IDF’s attack on a tent camp of innocents in Rafah is an indefensible atrocity.  This was done in open defiance of @POTUS’s red line and the ICJ’s call for a ceasefire.   It is long past time for the President to live up to his word and suspend military aid.,50481,11084,8673,2755139
SabbySabs2,"May 27, 2024 06:26 PM",Remember that Gaza pier that was built for humanitarian aid? Its sinking into the ocean.,1034,416,169,69283
SabbySabs2,"May 28, 2024 06:19 PM","In efforts to hide their atrocities, Israel doctored the audio recording and audio recording, & forgot to remove the watermark. #israel",1573,473,36,23445
SabbySabs2,"June 01, 2024 04:55 PM","Moments after one of the pro Zionists on the panel argued that Muslims were unsuitable for cohabitation, unlike “Danes,” to wild applause, I make a forceful argument against ethnonationalism & Islamophobia. As was the case through the debate, the “moderator” interjected at every x.com/BriannaWu/stat…",1452,379,110,33095
SabbySabs2,"June 01, 2024 03:28 PM",Look at all these bought clowns! Let Netanyahu come here and meet the ppl in the streets. Im sure that would work out well for him .,1452,379,110,33095
SabbySabs2,"June 03, 2024 04:59 PM","Bowman: “Major part” of why Congress is pro-Israel is AIPAC money.  “AIPAC writes resolutions and bills for us to vote on. And they also fund the reelection campaigns of like the majority of members.  And if you do something against them, they’ll come after you very aggressive.”",2222,986,56,517502
SabbySabs2,"June 11, 2024 08:48 PM","It is laughable.  We can mobilize to end the atrocities in Gaza and combat the rise of antisemitism at the same time. Bigotry in organizing spaces imperils everyone’s work.   I work to end the war, protect ALL my constituents, and fight AIPAC. Believe it or not, you can do all 3.",13646,1975,2002,2745125
SabbySabs2,"June 16, 2024 03:33 PM","Survivors of the Tulsa Massacre filed a claim for reparations, which theyre rightfully owed. The judge dismissed their claim. Japanese Americans were given reparations under Reagan. Holocaust survivors were given reparations under Obama & Gov. Hochul. Some of yall real quiet.",2453,902,91,41355
SabbySabs2,"June 19, 2024 03:11 PM",I dont dislike you because youre Jewish. I dont dislike any race or ethnicity. I dislike you because youre an elite arrogant asshole who used the N word and runs cover for a supremacist state.,1258,276,68,20997
SabbySabs2,"June 28, 2024 02:03 AM","Trump says Biden is like a weak Palestinian. Trump says, ""Let Israel finish the job."" Now, I hope you see why both of these clowns need to lose. Both candidates support Israel!",1178,424,89,19157
SabbySabs2,"July 09, 2024 05:33 PM",Meta is BANNING the use of the term ZIONIST. This is bound to backfire.,1645,607,261,42431
SabbySabs2,"July 23, 2024 12:21 AM","Trump and Kamala are AIPAC shills. If you support Palestinian liberation, you wont get it from them. Trump and Kamala are also pro police. If you oppose cop cities, dont support them. Now I just gave you two similarities of Trump & Kamala. If you have more, drop them below!",1076,497,70,25744
SabbySabs2,"July 23, 2024 02:58 PM","Im seeing some of the Pro-Palestinian allies get on board with Kamala Harris. If genocide is a red line, why would you support Kamala? Shes takes AIPAC money & shes Pro Israel. Im seeing progressives do the same. This is why the LEFT doesnt win. You dont hold the line.",5448,1645,518,153852
SabbySabs2,"July 25, 2024 04:28 PM","Girl, bye . I warned you about Kamala. Dont be fooled. Kamala Harris is just as Pro Israel as Biden. She will continue the genocide.",3895,1034,305,125003
