subject_id,word,vector
26,kind,"[-4.48669404e-01 -3.01569011e-02  2.37695873e-01 -4.72423196e-01
 -2.99614310e-01 -3.73848766e-01  7.42705524e-01  8.31883907e-01
 -1.20852597e-01 -6.41075134e-01  3.50546837e-01 -8.68863106e-01
  2.34859616e-01  1.14196432e+00 -1.09264219e+00  3.57246339e-01
  2.66865194e-01  2.61020035e-01  3.43795540e-03  7.97762036e-01
  9.78904516e-02  4.13933665e-01  2.10928395e-02 -5.15877642e-02
  4.95545149e-01  9.78334341e-03 -1.56889297e-02 -1.28742516e-01
  3.82977098e-01  1.25035763e-01  1.86757401e-01  4.41819757e-01
 -4.42324430e-01 -3.13656628e-01 -3.36849213e-01 -2.87084639e-01
  2.05273733e-01  5.42578287e-02 -2.49600336e-01  2.56622136e-01
 -7.46294558e-01 -7.48703241e-01  8.83672833e-02  6.38065398e-01
 -6.85062885e-01 -5.67593992e-01  6.47027194e-01  4.88019288e-02
  2.04674020e-01 -3.54203343e-01  3.94112051e-01  2.84277320e-01
 -9.71914977e-02 -3.76771539e-01 -5.91244817e-01  2.93001771e-01
  1.57817706e-01 -7.49812782e-01 -1.47587910e-01  3.33271533e-01
  6.32899046e-01  7.62340650e-02  6.27244234e-01 -4.06457067e-01
  4.62756455e-01  6.05866134e-01  3.82893056e-01  7.93865800e-01
 -7.98172474e-01  6.37642592e-02  4.55137603e-02  5.31506538e-01
 -1.33007765e-01  4.43952829e-01  2.25905523e-01 -1.85714707e-01
 -3.47423017e-01  9.00481716e-02  8.16764832e-01 -6.15562439e-01
 -7.04699904e-02  1.10415375e+00 -4.90279526e-01  3.23973417e-01
 -4.52897362e-02  9.30988491e-02  3.87574732e-02  9.21982110e-01
 -6.78153276e-01 -6.19917177e-03  9.31408346e-01 -1.97663173e-01
  5.46496101e-02  2.95511156e-01  3.75636488e-01 -6.55348003e-01
  5.21577060e-01 -2.34755620e-01  1.69123635e-01  2.42378667e-01
 -1.03677057e-01 -2.20652401e-01 -2.28324145e-01 -2.13771790e-01
  3.87829468e-02 -8.93566906e-02  2.19424963e-01  4.64069486e-01
  8.26792061e-01 -6.49324954e-02  2.92172939e-01 -3.04244280e-01
 -1.65313333e-01  8.21970046e-01 -1.08005655e+00  3.23167384e-01
  7.52789497e-01 -5.73720217e-01 -3.72880250e-01 -7.00888336e-02
 -2.76243150e-01  1.40066937e-01  8.90445113e-01  6.48953319e-01
  8.89924228e-01  2.76925564e-01 -7.71299243e-01 -1.33171633e-01
 -2.96778947e-01  5.13818972e-02  1.08033687e-01  7.42955565e-01
  3.38132083e-01 -1.70805842e-01 -8.02939087e-02  6.15405202e-01
  2.71981180e-01 -4.69930768e-01 -2.97996193e-01  2.70570785e-01
 -2.90220261e-01  1.05732314e-01  7.77801156e-01 -2.97190130e-01
  3.73714417e-01 -4.73269522e-01 -6.49555981e-01 -1.80842698e-01
  2.91808277e-01  2.46689230e-01  4.11636710e-01 -5.61088681e-01
 -1.12572193e-01  1.04770467e-01 -4.31316644e-01  1.32927194e-01
 -7.98213184e-01  2.41388515e-01 -1.90097779e-01  5.70182264e-01
 -2.77014375e-01 -6.32141352e-01 -2.28750691e-01  1.72563970e-01
 -4.88352656e-01 -3.35120857e-01  5.36360264e-01  6.55108511e-01
 -5.98342478e-01  4.64499325e-01  4.18234020e-01 -3.95916283e-01
  4.96146172e-01  1.85082957e-01  3.59152704e-01 -1.16696365e-01
  5.25314026e-02 -4.72884744e-01 -1.31761566e-01  7.93350577e-01
 -1.47658974e-01  8.71566534e-01  1.91518530e-01  3.14661413e-01
  3.84887367e-01  1.18064038e-01 -7.34982342e-02  1.07630035e-02
 -1.70018241e-01  2.70393282e-01 -4.62054223e-01 -4.64320630e-01
 -2.19529405e-01  5.82130253e-01  5.65526485e-01 -4.87867743e-01
 -3.43189575e-02 -8.19465220e-01 -5.87045908e-01  1.11248568e-01
  3.11761588e-01 -1.84724271e-01  4.22464341e-01  5.81450760e-01
 -2.17548341e-01  3.33434254e-01  2.89256662e-01  3.22241426e-01
 -2.21762806e-01 -2.64371186e-01 -1.75346136e-01  2.04540566e-01
  2.23490745e-01  1.75784037e-01  4.35295254e-02 -5.45877993e-01
  4.25712705e-01  3.53060901e-01 -1.28141865e-01  5.87365091e-01
  5.50500751e-01 -7.19146192e-01 -9.47873354e-01  6.53802276e-01
 -5.37312746e-01  1.65456042e-01 -5.09289801e-01 -5.04582703e-01
  1.31172374e-01  5.65150559e-01 -5.03884912e-01 -6.58646762e-01
  4.73580241e-01  1.21355794e-01  5.29793054e-02 -2.51578063e-01
  1.44326761e-01  9.82783809e-02 -3.75277966e-01  6.98634535e-02
 -8.02436471e-01  6.65263295e-01  5.34821868e-01  4.86441702e-01
  3.68513633e-04 -5.60134947e-01 -1.64669380e-01 -5.11375964e-01
 -2.07025092e-02 -3.43187928e-01 -7.27074146e-01 -4.39340830e-01
  2.97189713e-01 -3.86148900e-01  1.27764106e-01 -2.62649179e-01
  1.71724067e-03 -3.38317811e-01 -1.06860526e-01 -5.98498642e-01
  6.58990324e-01 -6.65315747e-01  2.55256534e-01  1.63518637e-01
  1.76191449e-01 -4.85463403e-02  7.41775483e-02  7.96000939e-03
  4.41495121e-01 -1.50178477e-01  8.13680708e-01  3.51684630e-01
  6.75301671e-01  2.91500539e-01 -3.62267643e-01 -8.34078729e-01
  3.28983217e-01  3.94915137e-03 -6.02341443e-02  1.28453583e-01
  5.36411345e-01  7.77812302e-01 -5.57299778e-02 -3.89617980e-01
  7.16089249e-01 -3.63096111e-02 -3.45310152e-01 -3.20484608e-01
 -1.41296178e-01 -8.88138294e-01 -5.24911761e-01  3.42610866e-01
  2.41815791e-01 -9.72333729e-01  1.81730360e-01 -6.93703949e-01
  2.18635216e-01  2.75823623e-01  1.74859002e-01 -7.45236456e-01
 -1.70907587e-01 -4.15720463e-01  3.66403610e-02  9.41950560e-01
 -1.15610421e+00 -1.14369762e+00  1.46186218e-01 -2.46584475e-01
 -4.99213886e+00 -7.40865350e-01  6.59068286e-01 -7.10708499e-02
  4.77167487e-01 -6.31240234e-02  1.52499110e-01 -5.18781662e-01
 -7.22214818e-01  7.63424337e-01  1.60292521e-01  1.43740997e-01
  3.18998098e-01 -2.31734756e-02 -3.65063787e-01 -1.98739886e-01
  2.65235156e-01  1.66411474e-01 -6.55729890e-01  1.65193364e-01
 -1.25571564e-01  5.62409163e-01  3.15192401e-01 -7.10431635e-01
  1.29484847e-01  7.06779778e-01 -5.72898507e-01  9.32748392e-02
 -6.54651225e-01  7.74890110e-02  1.54356539e-01 -2.39568412e-01
  4.70855802e-01  5.88896573e-01 -6.31446481e-01  4.51369613e-01
 -8.68646204e-02 -6.92550912e-02  6.17687941e-01 -4.91457283e-01
 -5.63642561e-01 -7.95682967e-01  5.65703660e-02 -3.12611967e-01
  7.25716174e-01 -6.93728149e-01 -5.36553562e-01 -6.10702276e-01
 -3.91603351e-01  3.82709056e-01  3.22531313e-01 -1.06065087e-01
 -8.77983943e-02  1.33503377e-01  1.03657797e-01  5.88139147e-02
  1.03939676e+00  8.35528195e-01  3.41305166e-01 -1.22071254e+00
  4.81975853e-01 -1.83617622e-01 -7.74429917e-01 -8.34376365e-02
 -2.86725342e-01 -5.39696217e-01 -5.08848965e-01 -7.32005775e-01
  2.46159986e-01  1.00353897e+00  1.20570876e-01  7.75342822e-01
 -5.97518802e-01 -9.00901616e-01  1.82954282e-01 -1.77616686e-01
  7.28576332e-02  1.57445654e-01  1.28118888e-01  4.68331464e-02
 -2.62173027e-01 -4.48031187e-01 -5.34110844e-01  9.84363109e-02
 -6.87607527e-01 -3.91482174e-01  1.08172750e+00 -7.69476295e-01
  5.04150763e-02 -2.13425770e-01  4.81698066e-02 -5.89316189e-01
 -2.35906228e-01  2.81281352e-01  5.94194770e-01 -8.47928897e-02
  6.17355287e-01 -6.99806631e-01  1.40728727e-01 -1.20114893e-01
  1.06391814e-02  7.50236452e-01  2.66958207e-01  9.73998308e-02
 -3.04296941e-01 -2.84442216e-01  2.27248281e-01  3.73829573e-01
  4.37891781e-02  1.13745205e-01  2.08938330e-01 -9.32587385e-01
 -1.51784405e-01  1.73765808e-01 -2.17840910e-01 -2.95570105e-01
  5.69866955e-01  6.25476897e-01 -5.83682060e-01  6.90300941e-01
  3.25001776e-01  5.43058813e-01 -5.93015075e-01 -1.13287675e+00
 -4.95156758e-02  1.46073895e-02 -4.39130396e-01  3.49003494e-01
 -8.31036329e-01  6.42122388e-01 -3.49662364e-01 -3.92516345e-01
 -1.80540547e-01  2.10853651e-01  1.74819417e-02 -3.37361723e-01
 -8.13557386e-01 -6.34310782e-01 -2.69419432e-01 -3.05345744e-01
  2.77965635e-01  3.65379304e-01 -5.37268460e-01  8.05427656e-02
  3.56493555e-02  3.61682594e-01 -3.91020104e-02  8.66295323e-02
 -5.94359748e-02  3.68807502e-02 -7.41013408e-01 -1.00688994e+00
  6.96770325e-02  3.33960623e-01 -1.99858710e-01 -5.64142764e-01
  6.81298792e-01 -4.72420633e-01 -1.31941229e-01 -8.49542856e-01
 -7.21929073e-01  2.64115751e-01 -6.67711645e-02  6.94048643e-01
 -4.09018695e-01  2.77634621e-01 -8.05507600e-02 -2.95931011e-01
  4.36242849e-01  4.51975435e-01 -4.49707806e-01 -1.97736502e-01
 -1.98685393e-01  6.13222867e-02 -1.54957309e-01 -6.65129066e-01
  2.35927343e-01  4.42544483e-02 -7.48011887e-01  3.54699284e-01
 -4.66001481e-01 -1.17427327e-01 -2.06120774e-01 -1.10825934e-01
  2.10038558e-01 -3.44435573e-01  1.74808532e-01 -5.26292861e-01
  2.85412192e-01  2.44645849e-01 -4.33566213e-01  7.63201118e-01
 -5.86483598e-01 -2.97674596e-01 -5.29548287e-01  2.78841615e-01
  1.13610518e+00 -9.07363743e-02  5.77423513e-01  7.73761272e-01
  1.71727434e-01 -2.55759954e-01  3.34719032e-01  7.75113583e-01
  8.23409259e-01 -7.20779181e-01 -5.19491769e-02  1.61964670e-01
  2.66250640e-01 -3.64304006e-01 -7.72460163e-01  2.97791839e-01
 -1.37344301e-01 -2.28089109e-01 -8.81179124e-02 -4.66194451e-01
  4.52933908e-01 -3.13906312e-01 -2.51083523e-01  1.55522913e-01
 -2.37929180e-01 -5.14200032e-01 -5.01652539e-01  1.64452508e-01
 -1.29465187e+00 -6.00565150e-02 -5.56534296e-03  8.25141105e-05
 -2.99256802e-01 -2.52361387e-01  1.86005101e-01 -9.25859883e-02
  5.28971076e-01  6.97540879e-01  1.54005334e-01  1.13087259e-01
  1.50490209e-01 -6.14953220e-01 -6.21476956e-02  4.77095306e-01
 -9.43514928e-02 -1.60020187e-01  2.86250919e-01 -2.34170198e-01
  1.47848904e-01 -8.63552913e-02  1.43917948e-01  2.49074295e-01
  3.57165188e-01  2.23358989e-01  8.06113854e-02  6.23594642e-01
  4.12770540e-01 -6.71375334e-01  4.11090016e-01  4.35255289e-01
 -3.58847618e-01 -1.42655239e-01 -3.94737810e-01 -3.10760975e-01
 -7.23443806e-01  7.07450449e-01  3.72497946e-01  9.37547013e-02
 -4.25734892e-02 -1.74495757e-01  3.79810810e-01  5.13442397e-01
  5.46348333e-01 -3.36240441e-01 -3.97865146e-01 -4.86410439e-01
  4.28693235e-01  3.34370226e-01  2.81233490e-01 -2.77944654e-01
 -4.29813772e-01 -1.87494501e-01 -1.09234937e-01 -2.10072860e-01
  8.31743032e-02  5.40184677e-01 -5.25415421e-01  2.34292239e-01
 -1.71344206e-01  3.49278241e-01  3.36674988e-01 -1.24429829e-01
  4.46777008e-02  1.82752252e-01 -3.86622787e-01  2.39485249e-01
  3.84154111e-01  3.35547239e-01  3.29860896e-01  3.32689315e-01
  7.25673676e-01 -2.88263947e-01 -7.73305595e-02  3.25234443e-01
 -6.37111485e-01 -2.59919137e-01  3.19653183e-01  3.66126835e-01
  1.93796575e-01 -3.77822667e-01 -2.04073206e-01  5.69006026e-01
  2.81473935e-01  7.05130696e-01  8.88038613e-03  3.00473928e-01
  7.35011339e-01  4.48721230e-01 -3.20410505e-02 -3.89607191e-01
 -1.20618068e-01 -4.75366771e-01 -5.49790621e-01  2.87349910e-01
 -3.77211928e-01 -4.66712117e-01  1.42301977e+00 -2.47815058e-01
 -3.81876081e-02  3.78669165e-02 -6.46916151e-01  2.67986774e-01
  8.43431950e-02  2.19449475e-01  5.93096733e-01  5.37946939e-01
 -1.15961218e+00 -1.28405660e-01 -6.50643766e-01  1.46932369e-02
 -1.01401377e+00  6.72173640e-03  4.23863024e-01  4.50190574e-01
  4.25762534e-01  6.21924162e-01  3.36784393e-01  1.09754421e-01
  8.39153863e-03  1.17721260e-01  1.25526235e-01 -1.73869908e-01
  1.48882818e+00  5.99444211e-01  4.95112598e-01  7.58513212e-02
 -2.02812612e-01 -5.08880138e-01  9.78419423e-01  4.67231236e-02
 -1.57867134e-01  5.25749862e-01 -2.08945841e-01  1.81246459e-01
  8.99814293e-02 -1.29734874e-01 -1.85649246e-02 -3.66353571e-01
  6.32610142e-01  5.69114327e-01 -6.60606623e-01 -4.34704088e-02
 -6.77737474e-01 -1.43218172e+00 -2.29471043e-01  1.38465077e-01
 -6.94220364e-01  4.15697813e-01 -1.97938055e-01  7.81897843e-01
 -1.44494981e-01 -2.70953208e-01 -7.45429575e-01  6.55387521e-01
 -8.11617076e-02  3.61569256e-01 -3.64841968e-01  2.32921764e-01
  9.50762108e-02 -4.13729787e-01 -1.66927323e-01  1.10884085e-01
  4.66428488e-01 -1.80697903e-01  1.40684605e-01 -5.39985336e-02
  7.88718283e-01 -1.82403877e-01  7.16902018e-01 -3.34753603e-01
  7.98194408e-01  4.51410636e-02  4.41543609e-01 -1.54810533e-01
  4.73065287e-01 -3.36732268e-01 -4.04161066e-01  1.94749102e-01
  6.29194796e-01 -3.88880938e-01 -6.27875805e-01 -4.00735468e-01
 -1.14781988e+00 -3.14684987e-01 -4.44990098e-01  5.68201125e-01
 -5.15182555e-01  1.70467481e-01 -4.52701002e-01  3.54708493e-01
  4.43026811e-01  2.32699171e-01  1.31567512e-02 -1.29066616e-01
 -6.19014204e-01 -8.28128830e-02 -2.02392757e-01 -2.20165923e-01
 -1.28860712e-01 -5.45190632e-01  8.87172446e-02  7.38169551e-01
  7.20075741e-02 -6.67397827e-02 -6.83775723e-01  3.96256119e-01
  4.78847921e-01 -4.05227423e-01 -8.64023268e-02 -2.00403690e-01
 -2.62558758e-01 -5.84104002e-01 -2.27557138e-01 -2.16098770e-01
  9.24717128e-01 -1.05393596e-01 -8.08803886e-02  1.39368713e-01
 -6.90910639e-03  5.13235256e-02  4.20868360e-02 -4.96656567e-01
  7.37551808e-01 -3.33168417e-01 -9.45932493e-02 -1.71815827e-01
  2.48833224e-01  9.64372978e-02 -1.30108804e-01 -7.18320310e-01
  6.70075715e-01 -1.07396275e-01 -7.59573430e-02 -4.72143203e-01]"
