category,word,vector
Incompetence,unreliable,"[0.07129, -0.04395, 0.02563, 0.05444, -0.43164, 0.54297, 0.19727, -0.00074, 0.19629, 0.45117, 0.26562, 0.08154, -0.10645, -0.06836, -0.1543, 0.28906, 0.24902, -0.17578, -0.15527, -0.26172, -0.02307, -0.20898, -0.01721, 0.21777, 0.28906, -0.3418, -0.30273, 0.20801, 0.052, -0.08447, 0.25586, -0.25781, -0.02075, 0.03955, 0.02197, -0.18066, -0.13574, -0.02771, -0.20312, -0.13477, 0.16602, 0.15918, 0.06396, -0.11377, 0.26367, -0.12598, -0.33594, 0.07568, -0.28516, 0.24805, 0.04077, -0.03955, -0.35742, -0.12402, -0.24414, 0.22949, -0.00016, -0.26758, 0.0004, 0.14062, 0.02393, 0.0481, -0.36328, -0.19238, 0.13086, -0.11426, -0.06836, -0.03784, -0.25781, -0.26172, 0.07178, 0.16211, -0.125, -0.2041, -0.08154, 0.21191, -0.14648, 0.2168, 0.16113, 0.29883, 0.02087, -0.01398, 0.21289, -0.17871, 0.07666, 0.03979, -0.04224, 0.33594, -0.04321, 0.0752, 0.07129, 0.10156, 0.08447, -0.12891, 0.23242, 0.25977, -0.11768, -0.01538, 0.04834, 0.0033, 0.33789, 0.1084, -0.01794, 0.02319, -0.15039, 0.16309, -0.07666, 0.05615, 0.24902, 0.05518, 0.02563, 0.06592, -0.0564, -0.20508, 0.07471, -0.05103, 0.09619, 0.0058, 0.30664, 0.1709, -0.17188, 0.19336, 0.05444, -0.12061, 0.03662, -0.04639, -0.21484, -0.02832, -0.31055, -0.05933, -0.2832, 0.04248, -0.08252, 0.20703, -0.0564, -0.19434, 0.26562, -0.11377, -0.33984, 0.21094, 0.00909, 0.21973, 0.12109, 0.49609, -0.01495, -0.12988, -0.125, -0.1748, -0.16211, 0.23242, 0.06226, 0.0498, 0.00995, 0.0047, 0.12305, -0.02295, -0.19531, -0.2334, -0.41797, -0.13477, -0.24121, 0.17773, 0.06738, 0.03491, -0.08057, 0.0791, 0.04126, -0.29102, 0.23926, -0.39062, 0.05444, 0.17773, -0.23828, 0.04443, -0.04956, 0.03711, -0.03564, -0.47266, -0.08057, 0.02832, -0.01758, -0.21191, -0.14941, 0.18945, 0.15332, 0.17188, -0.25391, 0.30859, -0.18652, 0.33203, 0.04028, 0.11768, -0.11279, -0.22168, -0.09521, -0.01166, -0.026, -0.38672, -0.04541, 0.05811, 0.1582, 0.14453, 0.03516, -0.20898, -0.06128, -0.02771, 0.1543, 0.09961, -0.24902, -0.17676, -0.20703, -0.21875, 0.01105, -0.1001, -0.03442, -0.08887, 0.35742, 0.07129, -0.21973, -0.00677, 0.02527, 0.10889, -0.10156, 0.12305, 0.12256, 0.13672, 0.33789, 0.26367, -0.23633, -0.09473, -0.14941, 0.31055, 0.33984, -0.11133, -0.13867, 0.17969, -0.13574, -0.4668, -0.11182, -0.15234, 0.13477, 0.00365, 0.05469, -0.15527, 0.05493, 0.11377, -0.01624, -0.16309, -0.02161, 0.2832, -0.0791, -0.21777, -0.04541, 0.03711, -0.02954, 0.00897, 0.06836, -0.06152, 0.08545, -0.10107, -0.09619, 0.25391, 0.0603, 0.3125, -0.00903, 0.17578, -0.33203, -0.29492, 0.10547, 0.00143, 0.17773, 0.12305, 0.08545, 0.13867, -0.02832, -0.28125, -0.06543, 0.22461, 0.16406, 0.10596, 0.03784, -0.12256, 0.19141, -0.24219, -0.25391, -0.27148, -0.06787, -0.0054, -0.05078, -0.08936, 0.3125, 0.40039, -0.1167, 0.1377, -0.3125, -0.0065, -0.10645, -0.04712, -0.11816, 0.22656]"
Incompetence,supernatural,"[0.28125, -0.08887, -0.03149, -0.01044, -0.24902, 0.53906, 0.03247, 0.02014, 0.17969, 0.07471, 0.28711, -0.07178, -0.19629, 0.1709, -0.17383, 0.10156, -0.09033, 0.2373, 0.18555, 0.05664, -0.10791, -0.28125, 0.104, -0.02039, 0.11768, -0.18555, 0.14062, 0.23145, 0.07031, -0.22363, -0.11133, -0.16602, 0.00836, 0.04272, -0.29883, -0.3457, 0.09717, -0.32227, 0.04834, 0.08643, 0.35156, 0.04834, 0.16016, 0.21484, -0.1875, -0.1377, 0.26953, -0.09082, 0.35742, -0.06787, -0.28125, 0.04834, -0.43359, -0.08008, 0.0023, 0.0603, -0.05859, -0.00723, -0.05444, -0.11914, 0.36133, 0.44727, 0.29688, 0.26562, -0.00337, 0.05981, 0.05444, 0.10254, -0.00215, 0.20703, 0.16211, -0.08838, -0.13184, 0.125, -0.02539, -0.04126, 0.08252, -0.00299, -0.04297, -0.18945, -0.08447, 0.1416, -0.104, -0.23242, -0.04907, -0.14355, -0.21387, 0.01917, 0.11279, 0.1416, 0.02771, 0.02979, -0.23242, -0.14844, 0.25781, 0.36719, 0.02747, 0.0625, -0.04004, -0.16016, 0.27148, 0.35156, 0.36328, -0.10498, 0.26562, -0.12598, -0.25195, -0.02502, 0.08447, -0.14844, -0.03857, 0.21387, 0.24902, 0.16406, -0.06177, 0.08936, -0.09521, 0.19434, 0.34375, -0.03735, -0.03101, 0.04028, 0.28516, 0.04517, -0.13867, 0.15527, -0.00818, 0.03687, -0.19727, -0.06982, -0.2041, -0.12061, -0.27734, -0.04199, 0.36719, 0.16016, 0.05029, -0.17969, 0.0542, 0.21484, 0.25391, -0.18066, -0.03247, 0.23242, 0.02856, -0.01178, 0.0625, 0.39062, -0.12061, -0.23145, 0.03247, -0.13672, 0.02014, 0.35938, -0.12891, -0.09619, 0.1582, -0.45117, 0.07568, 0.09033, -0.05713, -0.32617, -0.23828, 0.01172, 0.05322, -0.05518, 0.17773, 0.06348, -0.1123, 0.1001, 0.11768, -0.05957, 0.12012, -0.2832, -0.03613, -0.14844, 0.07129, -0.12158, -0.14746, -0.32617, -0.10498, 0.01135, 0.18945, -0.39844, -0.15918, -0.19141, -0.04199, -0.13184, 0.22266, -0.06543, -0.02747, 0.22949, -0.07275, 0.01648, 0.15625, 0.12012, 0.04077, -0.17188, -0.3125, -0.18945, 0.24512, 0.07861, 0.01221, -0.07324, 0.08643, -0.05859, 0.07031, -0.19336, -0.13281, 0.00316, -0.53516, -0.07471, 0.0957, -0.34375, -0.12354, 0.07568, 0.15332, -0.25, -0.16113, -0.125, 0.12158, 0.20996, 0.43555, 0.11768, 0.11377, 0.05347, -0.01221, 0.15723, -0.01465, 0.14258, 0.16113, 0.02905, -0.17871, 0.39844, 0.33203, 0.27734, -0.02356, 0.11328, 0.14453, 0.08545, 0.18555, -0.38477, 0.10449, -0.06885, -0.02087, -0.0304, 0.08252, -0.00812, -0.12109, -0.44922, -0.06934, -0.01465, 0.50781, 0.2168, 0.16406, -0.34375, 0.04004, -0.35742, 0.19043, 0.1377, -0.26758, -0.18066, -0.25391, 0.00528, -0.13867, 0.23047, -0.03784, -0.20312, -0.09668, -0.0918, -0.00327, 0.13281, -0.1875, -0.02856, 0.36523, -0.04883, 0.07129, -0.13867, 0.26758, 0.39258, -0.36719, -0.08496, 0.15332, -0.12695, 0.48438, 0.03882, -0.16211, -0.24414, -0.17578, 0.05664, -0.02026, 0.2832, -0.07422, 0.17383, -0.13965, 0.00452, 0.20605, -0.11084, 0.09668, 0.26953]"
Incompetence,uneconomical,"[-0.19629, 0.03711, 0.09912, 0.10059, -0.33203, -0.01624, 0.42969, 0.08301, 0.26758, 0.02991, 0.18652, 0.05347, -0.06543, -0.38086, -0.38477, 0.22266, -0.0437, -0.06445, 0.08643, -0.02625, 0.15625, -0.44141, 0.17285, 0.08008, 0.09082, -0.13184, -0.16016, -0.2793, 0.07666, -0.33398, 0.08594, -0.21289, 0.12695, -0.1582, -0.09473, -0.40039, 0.06348, 0.02954, 0.10254, -0.02063, 0.25, 0.13184, 0.14258, -0.18555, -0.16406, -0.14355, 0.0791, 0.16406, -0.32031, -0.09277, 0.08008, -0.63281, -0.10645, -0.02283, -0.2793, -0.41602, 0.34961, -0.27539, 0.22461, -0.24512, -0.04468, -0.20996, -0.50391, 0.01819, -0.3125, -0.052, -0.10156, 0.20605, -0.35156, 0.04639, -0.28516, -0.33008, -0.20215, -0.08301, -0.44336, -0.11572, -0.13477, 0.25, 0.04492, 0.07129, -0.1167, 0.25586, -0.32617, 0.10742, 0.09082, 0.32617, 0.13672, 0.47266, 0.21582, 0.09473, -0.18848, 0.06787, 0.24023, -0.25781, -0.02905, 0.15625, -0.20312, -0.23438, 0.08008, -0.23145, 0.26367, 0.41602, -0.0625, -0.01312, -0.23828, 0.12451, -0.09326, -0.00916, 0.08691, 0.06885, 0.01624, -0.23438, -0.05981, -0.15527, 0.33984, 0.0625, 0.36523, -0.11133, 0.07129, 0.07959, 0.16992, 0.07861, 0.12012, -0.02185, -0.25391, -0.14648, -0.27539, 0.17676, -0.13477, 0.09912, -0.38867, 0.16699, 0.23145, -0.04199, 0.10254, -0.01025, 0.04028, -0.26953, -0.30469, 0.34961, 0.10303, -0.39453, 0.26562, 0.45508, 0.23828, 0.33008, -0.27539, 0.0918, -0.22949, -0.1709, -0.04517, -0.17773, 0.14746, 0.09326, 0.19238, -0.02722, -0.06494, 0.15234, -0.33984, -0.44531, -0.37891, 0.25, 0.07959, 0.23047, -0.09277, 0.12305, -0.09814, -0.2168, 0.17285, -0.04517, -0.05981, 0.12598, -0.17969, 0.17773, -0.13184, -0.14746, 0.12793, -0.43164, -0.20117, 0.2373, -0.22852, -0.32617, -0.63672, 0.30664, 0.30078, -0.07227, 0.05493, 0.38477, 0.0957, 0.00108, -0.45898, -0.13184, -0.20996, 0.19434, -0.13184, 0.026, 0.12012, 0.00212, 0.25977, -0.12598, 0.33789, -0.05762, 0.12891, -0.30859, 0.16309, 0.14551, 0.03687, 0.10742, -0.25195, -0.08984, 0.23145, -0.21289, 0.2832, 0.23926, 0.13086, -0.04639, 0.33984, 0.12891, 0.04077, 0.13184, 0.12012, 0.28516, -0.27148, 0.17871, 0.19727, -0.18164, 0.26172, -0.13379, -0.05664, -0.03833, -0.02527, 0.06348, 0.18164, 0.15039, -0.00616, 0.09131, 0.0415, -0.39648, 0.07373, 0.09375, -0.04028, -0.41406, -0.13281, -0.27734, -0.14453, 0.18848, -0.12988, -0.1748, 0.28516, -0.03711, 0.29492, -0.26562, 0.08154, -0.01349, 0.45117, 0.0437, -0.12012, -0.08594, 0.10352, -0.09961, -0.00166, 0.14551, 0.0957, 0.31641, -0.02039, -0.27344, -0.17383, -0.46094, 0.13965, 0.03174, 0.1416, 0.01465, 0.36719, -0.06226, 0.11182, -0.05981, 0.00903, 0.05103, -0.21582, 0.16113, -0.06787, 0.05542, 0.46094, -0.57031, -0.14844, 0.1875, -0.01733, 0.12451, 0.15918, -0.14746, 0.15527, 0.09863, -0.02734, 0.29688, 0.05444, 0.0835, -0.00671, -0.01587, -0.09473, 0.30859]"
Incompetence,flat,"[0.125, 0.04956, 0.104, 0.26172, -0.12695, 0.02075, -0.09863, 0.06006, 0.22754, 0.12793, 0.04175, 0.13965, -0.08301, -0.20605, -0.12695, 0.02783, 0.26562, -0.03833, 0.00043, 0.05664, 0.01434, -0.0752, -0.0542, -0.00836, 0.21777, 0.00051, -0.1875, 0.25977, 0.14844, 0.07178, -0.4043, 0.0498, 0.11914, -0.09521, -0.11572, 0.02979, -0.25, -0.02722, -0.21973, 0.05322, 0.0415, 0.02332, 0.06592, -0.01093, -0.11182, 0.02332, -0.013, -0.0603, 0.24316, -0.05566, 0.22363, -0.09766, 0.01978, 0.27539, -0.23242, -0.16797, -0.0603, -0.07764, 0.05005, 0.04736, -0.125, 0.12695, -0.22656, -0.26758, 0.01965, 0.06104, -0.02869, -0.04346, 0.31836, 0.10352, 0.13574, -0.14258, 0.23926, 0.04346, -0.29688, -0.01941, 0.24609, 0.02747, -0.02893, -0.09766, 0.12451, -0.16211, -0.14258, 0.1543, 0.12012, -0.10693, 0.05713, 0.27148, 0.17578, 0.11865, -0.23926, 0.06641, -0.02417, -0.03784, -0.1709, 0.17871, -0.15137, 0.13574, 0.11084, -0.19531, -0.01929, -0.19141, 0.3457, -0.10059, 0.05615, -0.1084, -0.07227, 0.02588, 0.1377, -0.24805, -0.03345, -0.01709, 0.05957, -0.06201, 0.01794, -0.0957, 0.27734, 0.00101, -0.08203, 0.10352, -0.12354, -0.00436, 0.12305, -0.03296, 0.00659, -0.21289, -0.02808, -0.18359, 0.20508, 0.11523, 0.03027, 0.08154, 0.01965, 0.16797, -0.07178, 0.03491, 0.06396, -0.04639, -0.1377, 0.04224, 0.17969, 0.1123, 0.03809, 0.03809, -0.11914, 0.22461, -0.0835, -0.14551, -0.16309, 0.34375, -0.10156, 0.15039, 0.15918, 0.33789, -0.33594, 0.20703, -0.26953, -0.00891, 0.0354, 0.03979, -0.16113, 0.22754, 0.32031, -0.03833, -0.01843, 0.10938, 0.18262, -0.06738, 0.02222, -0.28906, -0.24023, -0.02649, -0.16797, 0.0166, -0.25586, 0.10254, 0.16992, -0.27539, -0.11621, 0.20996, -0.18066, -0.08301, -0.00671, 0.18457, 0.23438, -0.08301, 0.11377, 0.25391, 0.05151, -0.15527, 0.15137, -0.17676, -0.11426, 0.30078, -0.16895, 0.30273, 0.02783, -0.12256, -0.03833, 0.08057, 0.18066, 0.00519, -0.24316, -0.1582, 0.09473, -0.01086, -0.01782, -0.28125, -0.10645, -0.21973, -0.00772, 0.104, -0.11914, -0.07666, -0.12012, 0.09814, 0.10254, -0.07227, -0.25586, -0.06641, 0.11475, 0.18066, -0.13965, -0.01495, -0.36328, -0.09619, 0.15137, -0.39062, 0.02319, 0.16113, -0.08936, 0.10156, 0.16406, 0.09766, -0.06836, 0.04663, 0.08203, 0.02661, -0.03979, 0.25586, 0.3418, -0.18652, -0.11377, 0.07861, -0.03271, -0.23535, 0.04565, 0.04639, -0.24512, -0.00861, 0.23535, 0.01117, 0.13379, 0.07812, -0.12451, 0.16504, -0.27734, -0.00362, 0.09521, 0.06152, 0.18457, -0.00086, -0.09912, 0.01508, -0.03223, 0.1377, -0.10254, -0.24512, -0.07568, 0.06445, 0.10107, 0.00754, 0.12891, -0.31055, 0.1084, 0.05811, -0.13965, 0.06836, 0.09717, 0.01941, 0.00121, 0.14551, -0.07227, 0.17285, 0.19727, -0.23828, 0.00031, -0.01697, 0.04492, 0.00842, -0.03442, 0.08154, -0.15723, -0.07861, -0.18652, -0.12988, -0.02161, 0.07812, 0.08203, -0.13086]"
Incompetence,unconvinced,"[0.1416, 0.0874, 0.07959, -0.26172, -0.26367, 0.3125, 0.44727, -0.06177, 0.41992, 0.32422, -0.08154, -0.09375, -0.15918, 0.14746, -0.24902, 0.10254, 0.21875, -0.1377, 0.03833, 0.01636, -0.04004, -0.05981, -0.06128, 0.04785, 0.0116, -0.19141, -0.00494, -0.04053, 0.12695, 0.02588, 0.20605, 0.02808, -0.2207, -0.00861, 0.04053, -0.0874, 0.12695, 0.20996, -0.23633, 0.01782, -0.13184, -0.03735, 0.06836, -0.14453, -0.27148, -0.18066, -0.26562, 0.12402, 0.16406, 0.2207, -0.02344, -0.02612, -0.33008, 0.01105, -0.13281, 0.25195, 0.07129, -0.28516, 0.01611, -0.27734, 0.05591, 0.2334, 0.03906, -0.1875, -0.04248, -0.16602, -0.07275, 0.21094, 0.10498, 0.02625, -0.13086, -0.11719, 0.18262, 0.36914, -0.15723, -0.09668, 0.14844, 0.24609, 0.20605, 0.18066, 0.14258, 0.31445, 0.05151, 0.0542, -0.1123, -0.11035, -0.26172, 0.104, -0.18164, -0.10986, -0.1377, -0.11377, 0.07275, -0.04346, 0.02148, 0.35156, -0.01465, -0.1167, -0.33008, 0.07471, 0.03833, 0.12256, 0.20215, 0.26562, 0.17969, 0.01239, 0.06494, -0.21484, 0.20215, -0.12598, 0.10449, 0.19824, 0.04663, 0.25195, -0.0708, -0.11621, 0.1084, -0.26562, 0.08789, 0.09814, 0.15723, 0.18457, -0.02722, -0.21973, 0.00711, -0.47852, -0.03088, -0.06348, -0.25195, -0.13379, -0.12695, 0.05664, 0.17773, 0.00096, -0.0199, -0.02466, -0.06689, 0.33984, 0.07031, 0.23438, 0.2002, -0.17969, 0.10547, 0.07178, 0.05542, 0.17285, -0.33398, -0.13672, 0.27148, -0.03101, -0.27344, 0.01129, -0.1084, 0.11133, -0.00357, 0.05127, -0.43945, -0.14453, -0.11768, 0.33398, -0.02942, 0.05029, 0.16016, -0.2832, 0.16699, 0.07568, 0.18652, 0.06348, 0.04346, -0.12793, 0.20703, -0.02185, 0.00946, -0.07666, -0.06494, -0.24805, -0.01941, -0.1582, -0.14941, 0.08447, 0.02185, -0.05176, 0.1416, 0.04272, -0.09473, -0.20605, -0.12158, 0.20801, -0.52344, -0.1167, -0.27148, 0.03931, 0.12354, -0.11084, 0.02173, -0.08936, 0.14941, -0.14453, -0.23242, -0.01483, -0.104, 0.19434, -0.09912, -0.28516, 0.09424, 0.08984, -0.00301, 0.18359, -0.0791, -0.12256, -0.12109, -0.10498, -0.11328, -0.16895, -0.36719, -0.08398, 0.12256, -0.10742, 0.13184, 0.16797, 0.04028, -0.05127, -0.31836, 0.22656, 0.04346, -0.22266, 0.24414, -0.33398, 0.06641, -0.06104, -0.04492, -0.19922, 0.38086, -0.17773, -0.03198, 0.05493, 0.42578, -0.18066, 0.07861, 0.09033, -0.14062, -0.06982, 0.11719, 0.09229, -0.08545, 0.0415, 0.11182, -0.16797, 0.09375, 0.01453, -0.22363, 0.19434, 0.01672, 0.12402, 0.22754, -0.21875, 0.14844, 0.01599, 0.09082, 0.01746, -0.07324, 0.01135, -0.00114, 0.09863, 0.11084, 0.0752, -0.19238, -0.24316, -0.13477, -0.10449, 0.21387, -0.12793, 0.27734, -0.19043, -0.1167, -0.28711, -0.16699, -0.09521, 0.31055, 0.30664, 0.1377, 0.13672, 0.03687, -0.19629, 0.11035, -0.19434, 0.13184, 0.1748, 0.40234, 0.05884, -0.14746, -0.18652, 0.17383, 0.04321, -0.05566, -0.14648, -0.01263, 0.02209, 0.4043, 0.11475]"
Incompetence,artless,"[0.20215, 0.01892, -0.11865, 0.12109, -0.12012, -0.03516, 0.35938, 0.07373, 0.16016, 0.24512, 0.04321, -0.09766, 0.12598, 0.28516, -0.07568, 0.10107, 0.06543, -0.03296, 0.14453, -0.06396, -0.01514, 0.10693, 0.05518, 0.10498, 0.07324, -0.08838, -0.12158, 0.38477, 0.09326, -0.1001, -0.08008, -0.01746, 0.0008, 0.11328, 0.04492, 0.03271, -0.06689, 0.0437, 0.08936, 0.11572, 0.37695, 0.12109, 0.24023, -0.19141, 0.2334, -0.03088, -0.29883, 0.14062, 0.18555, 0.00041, -0.18359, 0.19238, -0.1416, -0.15625, -0.12061, 0.05566, 0.11768, -0.36133, -0.2002, 0.17285, 0.10889, -0.04639, -0.21484, -0.08447, -0.01868, -0.11865, -0.13086, -0.11084, -0.01245, 0.01239, 0.04907, 0.08887, -0.01392, 0.04663, -0.15918, 0.01477, -0.29688, 0.04761, 0.30078, 0.07617, -0.16211, 0.04297, -0.11133, -0.24316, 0.03662, 0.2168, 0.08252, 0.25, 0.12598, -0.00473, -0.2793, -0.03369, -0.26562, 0.19727, 0.01025, 0.16309, 0.01337, 0.14258, -0.21582, -0.16504, -0.00101, 0.16602, -0.03662, -0.02795, -0.19922, -0.09375, 0.16016, -0.02563, -0.05078, -0.12988, -0.20703, 0.23633, -0.06104, 0.04932, 0.15723, -0.12256, 0.125, 0.00209, 0.20703, 0.27539, -0.11279, -0.09326, 0.02759, -0.27734, -0.15234, 0.01697, -0.29297, -0.04297, 0.33203, -0.10596, -0.26953, 0.125, -0.08984, 0.20898, -0.09961, 0.16113, 0.00027, -0.05884, -0.0625, -0.05835, 0.14648, 0.00427, -0.12451, 0.27539, -0.27539, 0.052, -0.30273, 0.25977, -0.15625, 0.17578, -0.08643, 0.07031, 0.2207, 0.25977, -0.1084, -0.12012, -0.13086, 0.09717, -0.21973, 0.0043, -0.20703, 0.23047, -0.1416, 0.10645, -0.12109, -0.20703, 0.18848, -0.33398, -0.19434, -0.18652, -0.04834, -0.20508, -0.25391, 0.12695, -0.02209, 0.0127, 0.04883, -0.03564, 0.05469, -0.18652, 0.0332, -0.07764, -0.33398, -0.22656, -0.06689, 0.2793, 0.00842, -0.16211, -0.12891, 0.4043, 0.16797, -0.00227, 0.16211, 0.01807, -0.19434, 0.10059, -0.10889, 0.06396, -0.16602, 0.46875, 0.0061, -0.09619, -0.34375, 0.16699, 0.12598, -0.04565, -0.13574, 0.00891, -0.23438, 0.08887, -0.10547, -0.06738, 0.00113, 0.25391, -0.08496, -0.31445, -0.28711, 0.28906, -0.10986, -0.03296, -0.07861, 0.19629, -0.16895, 0.04785, 0.31836, 0.14062, 0.25, -0.30078, -0.12598, 0.1748, 0.06348, 0.24316, 0.02283, 0.19336, 0.2207, 0.09912, 0.24707, -0.06543, 0.02673, 0.16406, 0.15527, -0.00067, -0.04688, 0.15039, -0.11084, 0.20508, 0.05835, 0.2373, -0.17578, 0.07715, 0.25, 0.01459, 0.05151, 0.31055, 0.09766, -0.14746, -0.03101, -0.24902, -0.06494, -0.0752, -0.19434, 0.02808, 0.19629, -0.19238, -0.12012, 0.17383, -0.23242, -0.58203, -0.07812, 0.13379, 0.22461, 0.03809, -0.11719, 0.04077, -0.00394, 0.02417, -0.01215, 0.14258, 0.04224, 0.32031, 0.17773, -0.17383, 0.17676, -0.13672, 0.08887, 0.07959, -0.11279, 0.19434, 0.13379, -0.11377, -0.26758, 0.18555, -0.13965, 0.02161, -0.26367, -0.02356, 0.25195, -0.21777, -0.19727, 0.20117]"
Incompetence,retarded,"[-0.07275, 0.02637, 0.07178, 0.38867, -0.32227, 0.22754, 0.15332, 0.16504, -0.00317, 0.00867, 0.14844, -0.22852, -0.01636, -0.16699, 0.03442, 0.01587, 0.2373, 0.05029, -0.20508, -0.11084, 0.19141, -0.25781, 0.15527, 0.06396, 0.09033, -0.06982, -0.14258, 0.01459, 0.0238, 0.13965, 0.05859, 0.10059, -0.10986, 0.03735, 0.19629, 0.06396, 0.10596, -0.13867, -0.07715, 0.03369, 0.24121, 0.26367, 0.3125, 0.06641, 0.20508, -0.0874, -0.12158, -0.14844, -0.52734, 0.23145, -0.14844, -0.03442, -0.36133, 0.28711, 0.18457, 0.13477, -0.21973, -0.23047, 0.15039, -0.13672, -0.0957, 0.10645, -0.02429, -0.04297, -0.08496, -0.10254, 0.22266, -0.05371, -0.23242, 0.0542, -0.026, -0.23242, -0.37695, 0.06396, -0.16797, -0.03589, 0.0065, 0.02515, -0.04248, 0.37109, -0.10059, 0.01709, -0.41016, 0.14355, 0.22852, 0.10107, 0.04272, 0.25781, 0.02185, -0.19629, -0.09619, -0.07666, -0.06177, -0.33203, 0.18848, 0.19434, 0.08203, 0.01892, 0.0791, 0.03833, -0.02222, 0.10693, -0.01324, -0.1377, 0.06006, -0.1543, -0.26953, -0.21875, 0.15918, -0.18848, -0.45703, -0.32031, -0.20312, 0.12158, 0.16797, -0.02917, 0.08057, -0.10693, 0.06982, -0.13477, -0.14648, 0.11719, -0.19727, -0.25586, -0.16309, 0.02429, -0.14062, 0.22754, 0.01282, -0.15332, 0.0481, -0.17188, -0.2832, 0.05835, -0.04663, 0.04761, 0.01007, 0.24023, 0.13281, -0.0065, 0.48242, -0.23145, -0.05151, 0.38867, -0.10596, 0.09717, -0.13477, -0.04175, 0.16406, -0.12793, 0.18457, -0.1084, -0.14648, 0.18945, -0.12988, -0.0376, -0.37305, 0.05371, 0.01428, -0.06836, 0.04761, 0.08594, 0.17773, 0.19141, 0.08154, -0.11963, 0.16113, -0.04248, -0.03735, -0.01111, 0.01758, -0.13379, 0.00848, -0.00074, -0.00952, 0.09717, 0.17773, -0.14258, 0.18848, 0.19727, 0.16602, -0.29297, -0.14746, 0.23828, 0.09277, 0.34375, -0.00485, -0.04199, -0.09375, 0.04565, 0.1875, -0.00742, -0.10889, -0.07568, 0.375, 0.33398, -0.26758, -0.36133, 0.11475, 0.09619, -0.23438, 0.07617, -0.20703, -0.02515, 0.07178, -0.33203, -0.07227, -0.09717, -0.13867, -0.06982, 0.00148, 0.14844, 0.01965, -0.17188, 0.13965, 0.09863, 0.00928, -0.15234, -0.14062, -0.04663, 0.01001, 0.19629, 0.27148, -0.08203, 0.34961, -0.07764, 0.0791, -0.06836, -0.35742, 0.13965, 0.21094, -0.06128, -0.06885, 0.16699, -0.12354, 0.09961, 0.125, -0.02942, 0.49805, 0.11084, 0.06079, 0.19922, 0.26172, -0.07617, -0.28711, -0.02661, 0.22461, 0.15137, 0.04761, -0.2207, -0.12207, 0.07178, 0.08105, 0.29102, 0.25586, -0.2041, -0.01733, 0.04468, 0.19043, -0.30273, -0.32227, 0.10156, 0.10693, 0.25391, 0.26562, -0.104, -0.23926, -0.16602, -0.0415, -0.01062, -0.17969, 0.25, 0.12695, -0.03687, -0.07959, -0.30273, -0.08252, 0.13867, -0.23633, 0.1748, 6e-05, 0.16504, 0.10693, 0.08252, -0.26172, -0.08789, -0.19336, -0.21777, 0.22168, -0.11865, 0.03088, 0.18262, -0.16309, -0.05713, -0.33203, -0.15527, 0.0752, -0.22461, -0.24414, 0.09912]"
