Subject_ID,Affiliation,Followers,Tweet_ID,Affiliation_Contrast,After_Dates,After_Corpus,After_Likes,After_Retweets,After_Replies,After_Views,prop_Israeli,prop_Warm,prop_Competence,prop_Incompetence,prop_Cold,prop_Jewish,prop_Muslim,prop_Arabic,prop_IDF,prop_Hamas,count_Israeli,count_Warm,count_Competence,count_Incompetence,count_Cold,count_Jewish,count_Muslim,count_Arabic,count_IDF,count_Hamas,words_Israeli,words_Warm,words_Competence,words_Incompetence,words_Cold,words_Jewish,words_Muslim,words_Arabic,words_IDF,words_Hamas,total_words
26,Democratic Party,1000000.0,508,0.5,"November 24, 2023 02:45 PM","Per CNN: “An initial group of 13 hostages have been released, the Israeli prime ministers office says, as a truce between Israel and Hamas — the first in weeks of fighting — appears to be holding.”",2026,165,90,66902,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,1,0,0,0,0,0,0,0,0,1,['israeli'],[],[],[],[],[],[],[],[],['hamas'],34
41,Republican Party,7000000.0,277,-0.5,"October 31, 2023 08:03 PM","People need to understand how the Arab and Muslim world is digesting these images.  You might say, “they’ve always been against Israel; I don’t care,” but that’s foolish.  Support can shift from being non-existent to very aggressive opposition on a broad scale in a short time.",14432,1874,5763,1170719,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,[],[],[],['foolish'],['aggressive'],[],['muslim'],[],[],[],50
78,Republican Party,570400.0,365,-0.5,"June 12, 2024 03:53 PM","One of the quickest IQ tests on Twitter is when you make a logical analogy and someone responds with “those two situations aren’t exactly the same!”  Also, this guy just compared Hamas to the Nazis. See “DIFFERENT” is ok when you’re justifying the mass slaughter of babies.",1166,90,224,88314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],49
52,Democratic Party,437700.0,816,0.5,"January 24, 2024 05:35 AM","One day after it whitewashed the Palestinian death toll, NYT now describes an Israeli attempt to raze Palestinian homes and make their area unlivable as an attempt to ""help create a buffer zone.""  Nazi propagandists would be impressed.",4469,2000,113,127914,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,1,0,0,0,0,0,0,2,0,0,['israeli'],[],[],[],[],[],[],"['palestinian', 'palestinian']",[],[],38
41,Republican Party,7000000.0,295,-0.5,"November 06, 2023 02:02 PM","Once again, the images from Gaza are awful and heartbreaking and entirely the fault of Hamas. The minute Hamas gives up the hostages and surrenders, this is all over. Everyone knows it. And everyone calling for a ceasefire is doing Hamas dirty work.",33563,7459,14296,4222129,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.06976744186046512,0,0,1,0,1,0,0,0,0,3,[],[],['dirty'],[],['dirty'],[],[],[],[],"['hamas', 'hamas', 'hamas']",43
62,Republican Party,,799,-0.5,"October 13, 2023 02:48 PM","On this Day of Jihad, @JohnFetterman  delivers a prayer for peace in Arabic",2066,304,176,150596,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],['jihad'],['arabic'],[],[],13
39,Democratic Party,1000000.0,985,0.5,"August 20, 2024 04:34 PM",On US peace negotiations between Israel and Gaza: “The reporting is that former President Trump is on the phone with the PM of Israel urging him not to cut a deal right now because it’s believed that would help the Harris campaign.”,34866,18715,4802,10733427,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,[],['right'],[],[],[],[],[],[],[],[],43
78,Republican Party,570400.0,699,-0.5,"June 28, 2024 09:05 PM","Obviously the story of the day is Biden’s monumentally disastrous performance, and it should be, but can we take a moment to appreciate how unbelievably awful and cowardly Trump’s take on Israel was? Seriously? Joe Biden, the life long Zionist who is currently funding the assault on Gaza, is a “Palestinian?” Wow, good one Trump! He had an opportunity to actually take a brave America first stance but instead he decided to be every worthless Republican I’ve heard make the same tired argument for my entire life. Trump is the clear front runner at this point and I guarantee, if he has a second term, it will be a disaster just like the first one. Pathetic.",6540,738,664,328267,0.0,0.008403361344537815,0.008403361344537815,0.0,0.0,0.008403361344537815,0.0,0.008403361344537815,0.0,0.0,0,1,1,0,0,1,0,1,0,0,[],['good'],['good'],[],[],['zionist'],[],['palestinian'],[],[],119
41,Republican Party,7000000.0,507,-0.5,"August 06, 2024 06:10 PM","Now that hes the political leader of Hamas, that means when his obituary is written, well learn he was actually a moderate voice in favor of a ceasefire according to WaPo and NYT",31283,5362,2113,1271302,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0,1,0,0,0,0,0,0,0,1,[],['well'],[],[],[],[],[],[],[],['hamas'],33
60,Democratic Party,1600000.0,180,0.5,"September 14, 2024 07:47 PM","No, he doesnt.   This is a war of aggression and genocide targeting civilians brought about by Vladimir Putin and his corrupt regime, and hes clearly fine with it.",1634,304,47,95900,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,[],[],[],[],['corrupt'],[],[],[],[],[],28
41,Republican Party,7000000.0,210,-0.5,"August 21, 2024 12:49 AM",No shit. Thats what happens when Hamas rejects the ceasefire offer and asks Hezbollah to go hot.,3384,418,186,256009,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,1,1,0,0,0,0,0,0,1,[],['hot'],['hot'],[],[],[],[],[],[],['hamas'],17
41,Republican Party,7000000.0,878,-0.5,"March 01, 2024 02:53 PM","Netanyahus democratically-elected unity government includes his chief center-left political rival, Benny Gantz. Nearly 250 IDF soldiers have been killed going door-to-door to protect civilians. Dictator Assad used chemical weapons on civilians. This comparison is asinine.",4455,575,749,395082,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0,0,0,1,0,0,0,0,1,0,[],[],[],['asinine'],[],[],[],[],['idf'],[],39
60,Democratic Party,1600000.0,268,0.5,"October 18, 2023 12:57 PM",My most interesting takeaway from the Hamas hospital own goal story just how rapidly an American anti-Israel horseshoe of far-right and far-left voices merged to echo Hamas propaganda.,3046,658,265,167444,0.0,0.03225806451612903,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.06451612903225806,0,1,0,0,2,0,0,0,0,2,[],['right'],[],[],"['far', 'far']",[],[],[],[],"['hamas', 'hamas']",31
83,Republican Party,1900000.0,626,-0.5,"October 19, 2023 12:10 AM","Many Americans have moved past the Hamas terrorist attack. They think it’s over or that it’s time to move on. But nothing could be FURTHER from the truth. Tonight on Glenn TV, I explain why I’m afraid we’re heading toward a LARGER, maybe even BIBLICAL, war.",1090,318,96,63473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],50
39,Democratic Party,1000000.0,177,0.5,"July 28, 2024 03:44 PM","MAGA, Trump & Vance have been telling us that the U.S. shouldn’t police the world and solve issues happening in other countries. But I guess this attack inside Israel is now America’s fault, and not Benjamin Netanyahu’s. I’m struggling to understand this ‘America First’ thing.",1049,344,136,99366,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,"['benjamin', 'netanyahu']",[],[],[],[],[],[],[],[],[],49
62,Republican Party,,658,-0.5,"October 21, 2023 06:08 PM",Looks like Hamas cured that new Covid wave,4589,575,147,123305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],8
48,Republican Party,127900.0,942,-0.5,"November 18, 2023 02:26 AM","Let’s start a thread of all the times high level Israeli officials, affiliates, and proxies have openly called for genocide. Drop em here",7886,3581,375,523848,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,['israeli'],[],[],[],[],[],[],[],[],[],24
23,Republican Party,2600000.0,864,-0.5,"April 25, 2024 01:17 AM","Let’s just be honest, these “pro-Palestine” encampments are little more than the misfits of the world living out the sleepovers they never got invited to during their childhood years. Sure, there are some true jihadis hiding in there but most of them are just your typical liberal weirdos trying to “fit in.” In June they will be out for LGBTQ. They couldn’t find Gaza on a map.",1401,188,133,85179,0.0,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,0,0,0,0,0,0,0,[],"['honest', 'living', 'sure', 'true']","['sure', 'fit']",[],[],[],[],[],[],[],70
87,Republican Party,2700000.0,262,-0.5,"October 07, 2023 03:18 PM","Less than a month after Biden admin trades with terrorists for American hostages in Iran by releasing billions, Iran front-group Hamas launches terrorist war on Israel.",3177,1023,248,88112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],27
39,Democratic Party,1000000.0,901,0.5,"March 19, 2024 11:20 PM",Kushner Kleanup Time: Please ignore my previous comments that waterfront property in Gaza “could be very valuable.” I’m all about the welfare of the Palestinian people. Thank you. End of statement.,1106,315,79,54148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],['palestinian'],[],[],32
62,Republican Party,,121,-0.5,"May 27, 2024 09:27 PM","Kudos to my Mossad comrades for engineering it so that the Libertarian Party couldnt be an effective force against Israel this year.  . and, lock comments",2622,197,78,69778,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,[],[],['effective'],[],[],[],[],[],[],[],25
30,Republican Party,201800000.0,517,-0.5,"October 08, 2023 04:23 PM","Khamenei’s official position is clear that the eradication of Israel is the actual goal, not just supporting Palestinians.That will not happen. All that actually happens, decade after decade, is a never-ending cycle of violence and vengeance. Stoking the fires of hatred isn’t working. Perhaps it is time to consider something else.",44171,10486,8362,6449765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],['palestinians'],[],[],55
63,Democratic Party,88800.0,843,0.5,"May 15, 2024 08:41 PM","Joe Biden just approved a billion dollars worth of bombs and bullets to go to Israel so they can slaughter Palestinians in Rafah.  So all you Democrats who said ""look,  Biden is putting his foot down with Israel"" - we know you - and your genocidal president-  were full of shit.",1505,619,44,31610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],['palestinians'],[],[],49
39,Democratic Party,1000000.0,773,0.5,"December 21, 2023 09:39 PM",Javanka on scene to negotiate an end to the conflict in Israel.,4799,762,2130,526498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],12
78,Republican Party,570400.0,753,-0.5,"October 13, 2023 07:16 PM","It’s pretty amazing. I’ve spent the last week talking about the conditions that led to the Hamas terrorist attack, mainly Israel’s occupation and Israel’s support of Hamas. I’ve been speaking out against the current war, where over a million children’s lives hang in the balance.",3947,294,320,481992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0,0,0,0,0,0,0,0,0,2,[],[],[],[],[],[],[],[],[],"['hamas', 'hamas']",51
16,Democratic Party,628500.0,989,0.5,"May 30, 2024 04:31 AM","It’s been like this since 1948, but modern day Zionists are such depraved blood thirsty maniacs that even Americans are waking up:",1062,300,85,31417,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,[],[],[],[],[],['zionists'],[],[],[],[],23
32,Democratic Party,1000000.0,454,0.5,"September 24, 2024 07:05 PM","It was supposed to be an event on fighting antisemitism, but like so many things in Trumpworld, it quickly turned into Donald Trump just engaging inantisemitism.",1590,536,52,179093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],26
41,Republican Party,7000000.0,587,-0.5,"September 18, 2024 04:39 PM","Israel’s pager attack in Lebanon detonated thousands of handheld devices across of a slew of public spaces, seriously injuring and killing innocent civilians.  This attack clearly and unequivocally violates international humanitarian law and undermines US efforts to prevent a",32881,6590,8130,3980142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],40
87,Republican Party,2700000.0,231,-0.5,"February 10, 2024 10:31 PM","Israeli military kills Hamas terrorists, finds significant weapons and assets inside UNRWA headquarters … #FoxNews",1359,433,58,40542,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1,0,0,0,0,0,0,0,0,1,['israeli'],[],[],[],[],[],[],[],[],['hamas'],14
41,Republican Party,7000000.0,369,-0.5,"May 07, 2024 03:15 PM",Israel: Wed like our hostages back. Hamas: Our counteroffer is that you get back their corpses and permanently end your war against us. NYT: Small changes to the deal proposed,16611,2737,1409,590480,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0,0,0,2,0,0,0,0,0,1,[],[],[],"['back', 'back']",[],[],[],[],[],['hamas'],30
41,Republican Party,7000000.0,469,-0.5,"May 06, 2024 06:18 PM","Israel: Here are the terms of our proposed ceasefire. Hamas: No. We will fire rockets at your soldiers at a humanitarian aid entry. Israel: Okay, were going into Rafah. Hamas: We accept a ceasefire we negotiated with ourselves. Media: Hamas accepts ceasefire! They want peace!",31297,5374,2118,1271005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,3,[],[],[],[],[],[],[],[],[],"['hamas', 'hamas', 'hamas']",45
79,Republican Party,4400000.0,920,-0.5,"October 29, 2023 12:11 PM",Israel unleashes fire and fury against Hamas Nazis,5721,740,409,143810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],8
41,Republican Party,7000000.0,764,-0.5,"February 29, 2024 11:55 PM",Israel under Netanyahu is not really different than Syria under Assad -- a brutal government trying to protect an endangered Middle Eastern religious minority group by convincing everyone that its too savage and ruthless to mess with.  …,2781,353,273,291018,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,['netanyahu'],[],[],[],[],[],[],[],[],[],36
63,Democratic Party,88800.0,449,0.5,"August 28, 2024 10:50 AM","Israel is increasing its attacks in the West Bank, an area not run by Hamas. The West Bank has no army and their citizens are defenseless. People are being forcibly removed from their homes, terrorized, arrested and shot. Bombs and bullets supplied by Kamala Harris and Joe Biden.",1008,733,52,30333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],48
20,Democratic Party,418700.0,795,0.5,"November 30, 2023 01:54 AM","Israel is definitionally a Jewish-supremacist ethno-state. If Arab Palestinians had equal rights in Israel & the right of return, Israel could start to claim it's a democracy. As it is, it's an apartheid state that's just murdered 15,000 people in six weeks. Whatever you call Jesus, you're not respecting his word or his example.",8785,1858,1011,579066,0.0,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,0,1,0,0,0,1,0,1,0,0,[],['right'],[],[],[],['jewish'],[],['palestinians'],[],[],60
71,Democratic Party,146800.0,261,0.5,"November 24, 2023 03:51 PM",Israel  is already sniping at civilians attempting to go home during the temporary ceasefire.  This terrorist regime has run out of masks to take off.,1929,1432,96,41645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],25
71,Democratic Party,146800.0,788,0.5,"October 29, 2023 05:18 AM",Israel  has displaced over a MILLION Palestinians from their homes as they bomb everything that moves.  The second Nakba isn’t coming. It’s happening NOW.,1398,963,61,35049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],['palestinians'],[],[],26
41,Republican Party,7000000.0,815,-0.5,"August 22, 2024 05:29 PM","Incredible that the Lefts response to Americans cheering to free American hostages held by the terrorist group Hamas (which denies a ceasefire), is that a Palestinian must speak in order to rip into the American ally Israel fighting to free those American hostages",1259,147,107,245695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0,0,0,0,0,0,0,1,0,1,[],[],[],[],[],[],[],['palestinian'],[],['hamas'],43
28,Republican Party,157100.0,486,-0.5,"September 06, 2024 11:53 AM","In response to Hamas attack on Israel, slaughtering 1200 innocent civilians with promises to do it again and again, Gov Walz wants to REWARD THEM with their own state? Sir, they have had their own Terrorist State since 2005! That swap of land for peace did not work then or now!",1288,199,88,59477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],51
39,Democratic Party,1000000.0,896,0.5,"October 14, 2023 02:06 AM","In a few more hours, MAGA can come out of their bunkers, take off the camo, put their AR-15s, flamethrowers and grenades up, because the global day of jihad will be over.",2005,228,132,121793,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],['jihad'],[],[],[],33
39,Democratic Party,1000000.0,304,0.5,"October 23, 2023 04:31 PM","In Israel with a bipartisan delegation of US Senators, Lindsey Graham goes off on a Newsmax reporter asking him to condemn Rashida Tlaib: “You’re not going to screw this up! Get this guy out of here!”",3056,597,306,552234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],37
63,Democratic Party,88800.0,697,0.5,"January 17, 2024 02:22 AM","In Gaza, starving children are dying of hypothermia. Newborn babies of malnourished mothers are dying after a few days. This is famine, this is genocide and it all could have been stopped with one phone call from Joe Biden.",1305,488,43,16921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],39
52,Democratic Party,437700.0,164,0.5,"December 19, 2023 03:50 AM","In 2018, Henry Siegman, former head of the American Jewish Congress and the Synagogue Council of America, wrote this about Israel's claim of 'self-defense' in Gaza and the West Bank: 'In Gaza, as in the West Bank beyond the pre-1967 armistice line, Israel is acting not in accordance with its sovereign right to protect itself, but to protect its occupation.' Occupiers don't have self-defense rights. They only have obligations to stop being an occupier.",1779,865,54,57992,0.0,0.012658227848101266,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,[],['right'],[],[],[],['jewish'],[],[],[],[],79
60,Democratic Party,1600000.0,598,0.5,"July 31, 2024 01:21 PM","If you think its bad thing that the leaders of Hamas and Hezbollah got whacked yesterday, just unfollow.",3333,317,90,77287,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0,0,0,1,1,0,0,0,0,1,[],[],[],['bad'],['bad'],[],[],[],[],['hamas'],18
30,Republican Party,201800000.0,455,-0.5,"April 28, 2024 03:42 AM","If you teach that “weak makes right”, then the perceived stronger party – in this case, Israel – is wrong.  Morals should be taught in the absolute, meaning that it is possible for either the strong or weak to be morally good, depending on their actions.",148075,26071,17949,25440223,0.0,0.06818181818181818,0.045454545454545456,0.045454545454545456,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0,3,2,2,3,0,0,0,0,0,[],"['right', 'strong', 'good']","['strong', 'good']","['weak', 'weak']","['weak', 'wrong', 'weak']",[],[],[],[],[],44
41,Republican Party,7000000.0,582,-0.5,"October 16, 2023 09:06 AM","If you feel no sympathy for innocent Israelis murdered or kidnapped by Hamas terrorists last weekend, you have no humanity.  If you feel no sympathy for innocent Palestinians killed in Israels revenge attacks on Gaza, you have no humanity.  Be human.",1203,99,104,96913,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,1,0,0,0,0,0,0,1,0,1,['israelis'],[],[],[],[],[],[],['palestinians'],[],['hamas'],41
41,Republican Party,7000000.0,885,-0.5,"November 21, 2023 03:06 PM","If the Israeli security cabinet approves a temporary pause in order to return some of the hostages, the world will undoubtedly take this as the first step toward cessation of hostilities. Nope. Israels mission will not and should not change: the utter destruction of Hamas.",31283,5362,2113,1271302,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,1,0,0,0,0,0,0,0,0,1,['israeli'],[],[],[],[],[],[],[],[],['hamas'],45
78,Republican Party,570400.0,972,-0.5,"October 10, 2023 07:20 PM",If anyone spoke this way about Israeli children as they were being slaughtered what would your reaction be?,9284,1395,609,595725,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,['israeli'],[],[],[],[],[],[],[],[],[],18
79,Republican Party,4400000.0,349,-0.5,"December 03, 2023 12:37 PM","IDF prepared for total eradication of Hamas, Netanyahu says",5636,856,388,129759,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1,0,0,0,0,0,0,0,1,1,['netanyahu'],[],[],[],[],[],[],[],['idf'],['hamas'],9
95,Republican Party,12400000.0,452,-0.5,"October 09, 2023 03:06 PM",I think these people should go to Israel and negotiate with Palestinian and Hamas leadership. I’m sure they’ll be taken seriously and not thrown off of the rooftops!,17482,3636,2635,978057,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0,1,1,0,0,0,0,1,0,1,[],['sure'],['sure'],[],[],[],[],['palestinian'],[],['hamas'],30
28,Republican Party,157100.0,903,-0.5,"September 01, 2024 11:58 AM","I just recited the Mourners Kaddish for an American, Hersh and the other hostages murdered by these barbarians! There is NO JUSTIFICATION! There doesn't need to be a deal, a ceasefire or a reward to Hamas or Hezbollah with the creation of a terrorist Palestinian state! Israel must defeat this enemy, establish and maintain security in Gaza so that new Arab leadership can emerge, govern, stop teaching Jew hatred and give the people a chance for peace and prosperity! @POTUS",2047,282,77,212751,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.012345679012345678,0.0,0.012345679012345678,0,0,0,0,0,1,0,1,0,1,[],[],[],[],[],['jew'],[],['palestinian'],[],['hamas'],81
78,Republican Party,570400.0,938,-0.5,"January 27, 2024 11:34 PM","I have admired many aspects of RFK’s campaign. His opposition to Covid tyranny, vax mandates, the Ukraine war and the deep state have been nothing short of heroic. However, his support for the war in Gaza is disqualifying. We are THE antiwar, non-interventionist party and that’s non negotiable. Period. He will not be our nominee and I will do everything in my power to see to that.",4907,483,645,623367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],70
78,Republican Party,570400.0,384,-0.5,"April 14, 2024 11:08 PM","I don’t think there’s anything secret about it. Anyone can read “A clean break’ A major contributing factor to the neocons desire to remove Saddam was Israeli interests. And they were openly supportive of the war. Of course, that doesn’t absolve anyone. My point is more that Israel pressures America to take anti America First positions. So standing with them and being America First seems not to jive.",2045,130,126,170718,0.014084507042253521,0.028169014084507043,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,['israeli'],"['clean', 'supportive']",[],['clean'],[],[],[],[],[],[],71
77,Democratic Party,477600.0,168,0.5,"August 22, 2024 07:35 PM","I despise Bibi.  I don’t think it’s a genocide.  I guarantee if they invited a Palestinian American to speak neither side would be satisfied.  All the speakers are in support of the nominee, not special interests.",1568,595,4,41068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],['palestinian'],[],[],38
39,Democratic Party,1000000.0,648,0.5,"July 28, 2024 03:38 PM","How odd for Trump to Blame America First for an act of terrorism in Israel, without a word of accountability instead for his good friend Benjamin Netanyahu, who actually runs that country.",1520,363,103,66505,0.0625,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,"['benjamin', 'netanyahu']",['good'],['good'],[],[],[],[],[],[],[],32
16,Democratic Party,628500.0,906,0.5,"November 12, 2023 04:11 AM",Here’s how Israel deals with Jews in Israel protesting against the Israel government.,4281,1647,300,285714,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,[],[],[],[],[],['jews'],[],[],[],[],14
62,Republican Party,,971,-0.5,"October 12, 2023 04:08 AM",Hamas to endorse college debt relief shortly,2622,197,78,69778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],7
26,Democratic Party,1000000.0,528,0.5,"October 09, 2023 10:26 PM","Hamas has committed atrocities in Israel. The human cost of their barbarousness is catastrophic.We should have solidarity in our unwavering support for the innocent victims of this violence. But what have Republicans done since day one instead? They’ve used the acute suffering of human beings as a vehicle to push lies, to fear monger, to attack our President and to promote the purchase of AR-15s here at home. Women and children murdered or kidnapped, a wheelchair-bound Holocaust survivor taken hostage, young festival-goers massacred. And Republicans have used all of it as the backdrop for their hate-fueled agenda. And while it is totally unsurprising, it is still utterly reprehensible. It is shameful. Sadly, as we all know, they no longer posses the capacity for shame. This is who they are. And this is what they do.",5120,1100,727,356681,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0070921985815602835,0,0,0,0,1,0,0,0,0,1,[],[],[],[],['hate'],[],[],[],[],['hamas'],141
41,Republican Party,7000000.0,510,-0.5,"August 13, 2024 01:36 PM","Hamas does not have the capacity anymore for serious offensive action. But they've roped Iran and Hezbollah into sympathy action that neither Iran nor Hezbollah can afford. Iran and Hezbollah are desperately attempting to get to a ceasefire offramp so they can claim that they aren't weak, they couldn't go hard because of the ceasefire. And Sinwar is like, 'Nope. Gonna suck you guys in. You bought the ticket, you take the ride.'",1966,226,117,296047,0.0,0.013157894736842105,0.0,0.013157894736842105,0.039473684210526314,0.0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,3,0,0,0,0,2,[],['serious'],[],['weak'],"['offensive', 'weak', 'hard']",[],[],[],[],"['hamas', 'sinwar']",76
23,Republican Party,2600000.0,869,-0.5,"November 01, 2023 10:28 AM",Hamas Official Ghazi Hamad: We Will Repeat the October 7 Attack Time and Again Until Israel Is Annihilated; We Are Victims - Everything We Do Is Justified #Hamas #Gaza #Palestinians,1221,270,190,60184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.06896551724137931,0,0,0,0,0,0,0,1,0,2,[],[],[],[],[],[],[],['palestinians'],[],"['hamas', 'hamas']",29
